"Zip_Code","City","State","Population","No_Diploma","Vacancy","No_Job","Poverty","Med_Inc","Chg_Job","Chg_Biz","No_Diploma_Rank","Vacancy_Rank","No_Job_Rank","Poverty_Rank","Med_Inc_Rank","Chg_Job_Rank","Chg_Biz_Rank","Avg_Rank","DCI_Rank","DCI_Percentile"
"Z28128","Norwood","NC",7000,15.2,7.5,28.8,15.2,78.3,11.7,-6.3,17426,11943,13841,15445,19357,8717,20923,15378.8571428571,17294,66.2
"Z28129","Oakboro","NC",5454,16.3,5.8,23.8,12.6,101.3,14.7,0,18401,8003,8364,12487,10479,7255,14766,11393.5714285714,10396,39.8
"Z28133","Peachland","NC",2361,12.5,11.5,31.8,14.8,92.2,-10.1,-7.7,14477,18869,16669,15013,13840,19844,21657,17195.5714285714,20247,77.5
"Z28134","Pineville","NC",10422,13.4,6.1,21.5,17.2,106.9,0,3.09999999999999,15592,8650,5805,17354,8765,15668,11648,11926,11299,43.2
"Z28135","Polkton","NC",6377,19.6,13,52.7,17.6,89.3,21.8,14.3,20835,20725,25090,17805,14967,4812,4060,15470.5714285714,17437,66.7
"Z28137","Richfield","NC",3498,15.2,7.5,32.2,9.4,102.8,9.8,1.7,17427,11944,16977,8473,10011,9698,13014,12506.2857142857,12275,47
"Z28138","Rockwell","NC",9494,20.3,15.8,40.4,13.1,96.5,16.9,4,21264,23136,22293,13141,12210,6345,10688,15582.4285714286,17620,67.4
"Z28139","Rutherfordton","NC",19506,16.8,11.5,38,14.3,82.9,4.2,2.3,18815,18897,21028,14476,17561,13190,12429,16628,19383,74.2
"Z28144","Salisbury","NC",25039,16.9,15.8,39.1,25.5,73.6,-3.90000000000001,-1.09999999999999,18914,23127,21653,22705,20990,17671,16966,20289.4285714286,24088,92.2
"Z28146","Salisbury","NC",26666,14.1,9.4,31.8,16,103,25,1.90000000000001,16368,15593,16660,16261,9953,4009,12770,13087.7142857143,13348,51.1
"Z28147","Salisbury","NC",25876,19,8.6,40.6,18,89.8,56.8,7.3,20419,14135,22357,18133,14771,1137,7845,14113.8571428571,15217,58.2
"Z28150","Shelby","NC",28416,18.1,14.8,33.3,21.7,80.6,-4.3,-5,19822,22429,17916,20817,18501,17832,20108,19632.1428571429,23486,89.9
"Z28152","Shelby","NC",24361,15.3,11.1,33.6,20.1,89.1,6.59999999999999,2.5,17520,18322,18125,19737,15058,11628,12225,16087.8571428571,18480,70.7
"Z28159","Spencer","NC",3078,20,14.3,40.8,23,81.7,-20.4,-23.3,21075,22025,22458,21603,18073,21652,25157,21720.4285714286,25215,96.5
"Z28160","Spindale","NC",3881,19.7,18.8,49.1,18.5,62.1,-3.09999999999999,-9,20890,24503,24604,18550,23880,17316,22254,21713.8571428571,25207,96.5
"Z28163","Stanfield","NC",5757,22.1,6.5,33.8,13.8,106.5,34.6,10.9,22289,9680,18244,13918,8887,2514,5555,11583.8571428571,10707,41
"Z28164","Stanley","NC",14200,14.7,8.2,26.3,9.9,114.2,6.40000000000001,4.3,16972,13312,11217,9101,6921,11725,10429,11382.4285714286,10378,39.7
"Z28166","Troutman","NC",9310,11.4,7.5,28.9,10.7,115.8,17.7,9.2,13158,11907,13942,10154,6572,6002,6487,9746,7791,29.8
"Z28167","Union Mills","NC",2239,20.3,1,38.1,37.1,64.6,14.2,-27.3,21265,617,21056,25230,23420,7480,25435,17786.1428571429,21142,80.9
"Z28168","Vale","NC",10171,21.2,11.3,32,15.7,88.8,-16.6,-4.59999999999999,21780,18635,16848,15966,15158,21168,19852,18486.7142857143,22060,84.4
"Z28170","Wadesboro","NC",11237,20.1,18.9,42.6,25.7,65.4,23.9,-1.5,21139,24544,23130,22800,23238,4290,17218,19479.8571428571,23298,89.2
"Z28173","Waxhaw","NC",49606,4,3.9,25.7,5,205.1,40.9,22.3,2395,3723,10504,2929,447,1941,2186,3446.42857142857,445,1.7
"Z28174","Wingate","NC",9329,20.4,7.8,28.2,17.7,104.2,-6.5,-2.3,21330,12594,13254,17848,9577,18717,17960,15897.1428571429,18152,69.5
"Z28202","Charlotte","NC",11602,5.40000000000001,14.5,15.6,16.1,164.7,30.6,13.3,4163,22143,1231,16305,1422,3006,4455,7532.14285714286,4406,16.9
"Z28203","Charlotte","NC",13657,8.09999999999999,12.1,18.6,15.4,156,16.2,13.4,8322,19654,2960,15614,1888,6617,4441,8499.42857142857,5803,22.2
"Z28204","Charlotte","NC",5841,6,6.4,22.5,18.6,122.3,-0.599999999999994,1.40000000000001,5049,9308,6875,18560,5376,16033,13351,10650.2857142857,9170,35.1
"Z28205","Charlotte","NC",46904,22.7,7.8,24.7,28.8,82.7,15.7,8.40000000000001,22562,12604,9430,23797,17661,6834,7035,14274.7142857143,15484,59.3
"Z28206","Charlotte","NC",12305,26.2,11.9,42.8,41.5,50.7,5.7,3.5,23885,19475,23183,25618,25284,12244,11231,20131.4285714286,23963,91.7
"Z28207","Charlotte","NC",9666,1.8,7.1,25.5,3.7,272.5,-3.3,6.59999999999999,530,10861,10320,1593,63,17370,8472,7029.85714285714,3695,14.1
"Z28208","Charlotte","NC",35340,27.1,14.2,36.6,31.7,61.8,25.2,5.2,24145,21956,20192,24455,23930,3975,9609,18323.1428571429,21862,83.7
"Z28209","Charlotte","NC",22221,5.3,6.4,18.5,17.9,136.5,24.7,15.2,4025,9298,2863,17986,3450,4078,3781,6497.28571428571,3009,11.5
"Z28210","Charlotte","NC",45485,8.5,7.1,19.6,12.3,122.6,30.8,10.4,8923,10922,3836,12106,5321,2984,5805,7128.14285714286,3828,14.7
"Z28211","Charlotte","NC",29566,3.8,7.5,26.9,12.3,156.5,5.3,7.7,2181,11803,11867,12158,1864,12437,7595,8557.85714285714,5899,22.6
"Z28212","Charlotte","NC",42007,21.9,9.7,23.9,30.7,71.9,-5,-5.3,22163,16168,8513,24252,21533,18137,20277,18720.4285714286,22368,85.6
"Z28213","Charlotte","NC",37556,16.3,10.4,21.6,23,86.2,8.3,6.8,18402,17298,5945,21568,16261,10594,8281,14049.8571428571,15109,57.8
"Z28214","Charlotte","NC",36328,14.9,7.1,22.9,15.2,114.2,16.8,17.1,17167,11017,7349,15416,6928,6376,3226,9639.85714285714,7614,29.1
"Z28215","Charlotte","NC",56339,16.5,9.3,26.9,19.7,95.5,6,12,18576,15438,11883,19387,12590,12004,5031,13558.4285714286,14189,54.3
"Z28216","Charlotte","NC",50505,12,8.1,24.9,16.8,102.9,10.6,14.5,13900,13102,9654,16996,9998,9275,3998,10989,9750,37.3
"Z28217","Charlotte","NC",28415,27.3,9.4,29.5,26.4,84.8,17.2,6.7,24198,15657,14556,23052,16828,6235,8344,15552.8571428571,17574,67.3
"Z28226","Charlotte","NC",38606,3.09999999999999,5.5,19.1,6.4,162.4,5.90000000000001,12.2,1495,7146,3365,4484,1527,12031,4942,4998.57142857143,1399,5.4
"Z28227","Charlotte","NC",54415,11.7,6.2,26.4,17,112.3,12.7,6.90000000000001,13533,8890,11310,17190,7353,8175,8199,10664.2857142857,9193,35.2
"Z28262","Charlotte","NC",42101,6.5,8,24.4,23,101.1,14.2,17.1,5767,12847,9086,21571,10562,7459,3231,10074.7142857143,8286,31.7
"Z28269","Charlotte","NC",76360,7.59999999999999,5.4,21.9,10.3,126,8.2,7.7,7522,6981,6223,9602,4763,10627,7585,7614.71428571429,4545,17.4
"Z28270","Charlotte","NC",32716,2.09999999999999,3.7,19.9,5.4,173.6,24.6,5.3,698,3291,4045,3320,1090,4099,9507,3721.42857142857,547,2.1
"Z28273","Charlotte","NC",34450,8.7,5.4,20.1,12.5,120.3,30.3,13.2,9265,7005,4270,12349,5687,3051,4516,6591.85714285714,3156,12.1
"Z28277","Charlotte","NC",67095,2.40000000000001,4.1,22.8,3.3,208.4,31.1,16.2,911,4079,7190,1246,408,2941,3505,2897.14285714286,248,0.9
"Z28278","Charlotte","NC",22888,8.5,3.4,19,7.4,168.4,65.8,47,8924,2862,3246,5724,1261,914,644,3367.85714285714,398,1.5
"Z28301","Fayetteville","NC",17991,18.2,16.4,50.7,39,51.9,-15,-8.90000000000001,19895,23496,24841,25409,25169,20914,22237,23137.2857142857,25820,98.8
"Z28303","Fayetteville","NC",29197,9.3,13.8,39.8,16.4,90.2,0.900000000000006,1.90000000000001,10214,21525,22032,16687,14587,15230,12837,16158.8571428571,18591,71.2
"Z28304","Fayetteville","NC",37207,8.8,13,33.8,17.7,99.3,-5.40000000000001,3.5,9422,20672,18278,17872,11161,18291,11256,15278.8571428571,17136,65.6
"Z28305","Fayetteville","NC",6123,10.9,16.1,35.6,21.3,89.4,-5,-5.2,12507,23305,19542,20560,14937,18122,20209,18454.5714285714,22016,84.3
"Z28306","Fayetteville","NC",43200,13.2,8.9,39.4,18.8,100.6,4.90000000000001,5.59999999999999,15357,14662,21786,18778,10723,12707,9309,14760.2857142857,16282,62.3
"Z28307","Fort Bragg","NC",18110,3.3,8.1,82.2,14.4,88.4,-27.5,-1.09999999999999,1691,13011,26061,14622,15322,22346,16984,15719.5714285714,17849,68.3
"Z28311","Fayetteville","NC",34364,7,15.9,39.6,15.9,99.4,20.2,-1.09999999999999,6541,23167,21931,16192,11139,5229,16908,14443.8571428571,15763,60.3
"Z28312","Fayetteville","NC",18645,13.9,13.2,34.3,14.3,89.5,16.6,13.9,16162,20938,18635,14464,14888,6491,4259,13691,14422,55.2
"Z28314","Fayetteville","NC",54109,6.09999999999999,15.4,42.5,15.2,99,-0.200000000000003,-2.8,5191,22810,23092,15500,11254,15869,18359,16010.7142857143,18354,70.3
"Z28315","Aberdeen","NC",13478,14.6,6.7,31.2,20,89.5,1.8,7,16876,10073,16091,19634,14900,14697,8152,14346.1428571429,15610,59.8
"Z28318","Autryville","NC",4953,23.5,12.5,21.7,20.1,109.3,-13.8,-19,22935,20197,6052,19685,8116,20673,24679,17476.7142857143,20693,79.2
"Z28320","Bladenboro","NC",9490,18.2,13,35.3,23.8,67.5,-14.9,-10.8,19896,20717,19344,21967,22729,20890,22950,21213.2857142857,24876,95.2
"Z28323","Bunnlevel","NC",3769,13.1,15.1,36.6,15.2,115.4,-25,-4.3,15233,22612,20196,15492,6669,22122,19650,17424.8571428571,20608,78.9
"Z28325","Calypso","NC",503,28.9,1.7,39.7,35.4,73.6,NA,-8.3,24553,975,21946,25042,20994,NA,22044,19259,23059,88.3
"Z28326","Cameron","NC",20358,9.7,9.5,51.5,17.6,107.3,21.5,8.3,10816,15734,24939,17804,8658,4898,7091,12848.5714285714,12911,49.4
"Z28327","Carthage","NC",15394,11.9,9.3,35.4,14.8,111.9,14.3,13.5,13770,15391,19396,15034,7447,7412,4408,11836.8571428571,11143,42.7
"Z28328","Clinton","NC",28801,25.4,11.1,34,26.9,75.5,1.90000000000001,-2.2,23627,18361,18423,23233,20383,14654,17828,19501.2857142857,23325,89.3
"Z28330","Cordova","NC",534,0,19.9,0,0,78.7,NA,-33.3,42,24842,3,2,19192,NA,25766,11641.1666666667,10806,41.4
"Z28332","Dublin","NC",597,17.1,12.4,18.1,19.3,57.9,-8,-11.1,19063,20070,2591,19107,24533,19276,23059,18242.7142857143,21755,83.3
"Z28333","Dudley","NC",10418,24.8,17.2,34.6,28.9,71.7,4.8,6.3,23420,23886,18850,23834,21584,12808,8644,19003.7142857143,22746,87.1
"Z28334","Dunn","NC",25533,21.2,10.8,34.3,22.4,75,-1.09999999999999,-0.5,21781,17926,18622,21256,20538,16309,16472,18986.2857142857,22727,87
"Z28337","Elizabethtown","NC",10713,19.4,11.5,40.4,33.8,65.5,8.8,-1.7,20706,18920,22285,24818,23218,10302,17401,19664.2857142857,23529,90.1
"Z28338","Ellerbe","NC",4590,22.7,12.8,43.9,25.6,63.3,-17.3,-14.3,22563,20517,23516,22757,23653,21268,23881,22593.5714285714,25652,98.2
"Z28339","Erwin","NC",7049,19.1,14.2,34.8,18.6,80.2,-4.7,-12.9,20483,21932,18997,18613,18637,18002,23585,20035.5714285714,23875,91.4
"Z28340","Fairmont","NC",10355,25.7,12.9,45.9,30.1,56.8,-5.3,-2.7,23728,20637,23992,24125,24675,18279,18291,21961,25343,97
"Z28341","Faison","NC",3881,31.5,16.5,28.3,21.1,76.5,-2.09999999999999,8.90000000000001,25014,23565,13411,20405,20063,16815,6757,18004.2857142857,21456,82.1
"Z28343","Gibson","NC",1556,17.2,30.5,54.6,45.4,45.2,-35.7,-37.5,19120,26002,25276,25823,25664,22853,25868,24372.2857142857,26069,99.8
"Z28344","Godwin","NC",3695,26.2,18.7,33.2,31.8,68.2,-79.5,-8,23886,24468,17842,24475,22560,23510,21838,22654.1428571429,25678,98.3
"Z28345","Hamlet","NC",12484,19.5,7.4,43.4,26,70.1,4.7,-2.3,20775,11749,23357,22911,22029,12878,17927,18803.7142857143,22498,86.1
"Z28347","Hoffman","NC",2094,39.2,15.5,61.9,46.6,57.5,36.9,22.2,25696,22950,25703,25866,24590,2277,2208,18470,22033,84.3
"Z28348","Hope Mills","NC",33606,9.5,9.7,35.5,12.1,113.4,12.4,4.40000000000001,10511,16062,19461,11941,7117,8321,10328,11963,11368,43.5
"Z28349","Kenansville","NC",4085,15.8,10.6,44.3,11.3,85.8,-2.8,0,17976,17606,23617,10942,16401,17152,15273,16995.2857142857,19953,76.4
"Z28351","Laurel Hill","NC",4078,24.7,15.3,47.8,24.5,59.2,-19.8,-17,23381,22791,24397,22309,24354,21593,24426,23321.5714285714,25884,99.1
"Z28352","Laurinburg","NC",26029,21.7,11.5,48.3,31.1,66.3,-4.3,-6.2,22058,18932,24498,24352,23021,17849,20872,21654.5714285714,25173,96.4
"Z28356","Linden","NC",4945,14.3,16.5,37.5,18,99.9,-39.5,0,16594,23539,20764,18121,10975,22997,15701,18384.4285714286,21941,84
"Z28357","Lumber Bridge","NC",3401,20.1,5.8,43.4,30.4,65.5,NA,29.2,21140,8017,23352,24200,23213,NA,1454,16896,19791,75.8
"Z28358","Lumberton","NC",39398,24.9,13,41.3,32.2,71.7,-1.7,-4.2,23470,20748,22646,24553,21586,16592,19519,21302,24934,95.4
"Z28360","Lumberton","NC",14986,26.9,9.7,36.3,28.5,77.2,-7.2,0,24102,16183,19961,23732,19849,19001,15383,19744.4285714286,23603,90.3
"Z28363","Marston","NC",1446,16.3,19.5,47,22.4,75.9,NA,16.7,18403,24736,24251,21282,20238,NA,3427,18722.8333333333,22374,85.6
"Z28364","Maxton","NC",15391,26.5,10.9,47.7,37.3,54.5,-2.3,-0.900000000000006,23973,18086,24373,25258,24942,16926,16800,21479.7142857143,25045,95.9
"Z28365","Mount Olive","NC",18148,34.1,11.5,31.7,33.7,73.2,9.7,5,25295,18956,16574,24789,21120,9792,9784,18044.2857142857,21501,82.3
"Z28366","Newton Grove","NC",5584,24.8,16,34.4,22.4,87.1,16.6,8.8,23421,23277,18697,21257,15870,6494,6779,16542.1428571429,19222,73.6
"Z28369","Orrum","NC",2712,15.6,9,44,22.1,65.3,NA,6.7,17801,14898,23537,21091,23249,NA,8428,18167.3333333333,21650,82.9
"Z28371","Parkton","NC",6769,15.1,15,37.8,20.8,98.4,6.3,2.7,17349,22553,20923,20240,11472,11807,12026,16624.2857142857,19376,74.2
"Z28372","Pembroke","NC",13524,20.8,10,42.7,33.8,57.3,14.3,4.90000000000001,21561,16671,23150,24822,24622,7441,9873,18305.7142857143,21831,83.6
"Z28373","Pinebluff","NC",2591,14.7,6.1,31.3,25.1,88.7,-32.2,-7,16973,8661,16191,22513,15213,22662,21311,17646.2857142857,20940,80.2
"Z28374","Pinehurst","NC",16970,2.7,6.4,36.9,2.2,161.6,1.59999999999999,1.09999999999999,1150,9264,20349,545,1570,14793,13618,8755.57142857143,6185,23.7
"Z28376","Raeford","NC",41682,12.7,13.1,48.5,20.3,96.4,-1.8,4.59999999999999,14751,20807,24527,19918,12265,16613,10183,17009.1428571429,19973,76.5
"Z28377","Red Springs","NC",12919,30.9,16.5,40.5,41.5,54.6,-16.3,2.2,24929,23564,22332,25617,24935,21141,12546,22152,25441,97.4
"Z28379","Rockingham","NC",25141,16.9,11.6,36.2,24.9,69.6,2.3,-2.59999999999999,18915,19038,19902,22445,22160,14407,18196,19294.7142857143,23099,88.4
"Z28382","Roseboro","NC",6443,18.5,12.1,33.4,25.2,80.8,15.1,0,20098,19720,17971,22569,18430,7103,14759,17235.7142857143,20304,77.7
"Z28383","Rowland","NC",8612,21.8,8.8,41.6,27.9,67.2,-27.4,-18.2,22108,14523,22748,23552,22799,22337,24581,21806.8571428571,25267,96.7
"Z28384","Saint Pauls","NC",12074,25.4,9.3,43,28.3,63.6,26.6,-3.40000000000001,23628,15465,23239,23670,23601,3700,18840,18877.5714285714,22590,86.5
"Z28385","Salemburg","NC",2595,23.3,10.1,28.2,26.7,68.2,4.7,-2.8,22837,16844,13277,23149,22557,12879,18336,18554.1428571429,22131,84.7
"Z28386","Shannon","NC",6031,34.3,12.6,36.6,32.6,62.4,-56.8,-3.09999999999999,25317,20317,20182,24616,23835,23351,18647,22323.5714285714,25514,97.7
"Z28387","Southern Pines","NC",14293,8.5,11.9,34.2,15,100.3,9.7,7.59999999999999,8925,19381,18558,15249,10807,9758,7680,12908.2857142857,13023,49.8
"Z28390","Spring Lake","NC",23265,10.5,14.7,46,23.9,86.9,5,8,11968,22342,24016,22033,15950,12655,7362,16618,19361,74.1
"Z28391","Stedman","NC",5430,17.1,12.6,31.8,13,92.5,9.09999999999999,-11.6,19064,20282,16675,12993,13725,10112,23206,16579.5714285714,19283,73.8
"Z28392","Tar Heel","NC",1331,14.1,2.7,46,20,78.6,NA,-9.5,16369,1868,24000,19677,19252,NA,22504,17278.3333333333,20374,78
"Z28393","Turkey","NC",1468,35.2,12.9,30.7,25.2,72.1,28.3,30.8,25405,20650,15698,22562,21456,3407,1342,15788.5714285714,17976,68.8
"Z28394","Vass","NC",5428,14.9,17.7,31.2,34,77.5,3.09999999999999,2.5,17168,24097,16159,24848,19730,13850,12244,18299.4285714286,21824,83.5
"Z28395","Wade","NC",2524,16.4,12.4,31.2,14.4,108,-3.8,-10.5,18493,20063,16136,14568,8461,17604,22856,16883,19766,75.7
"Z28396","Wagram","NC",2986,17.1,13.8,52.7,34.7,75.1,-68.6,-14.3,19065,21561,25091,24963,20517,23468,23923,22655.4285714286,25679,98.3
"Z28398","Warsaw","NC",7379,25,12.3,28.3,33,62.8,-4.09999999999999,-3.59999999999999,23498,19967,13400,24688,23751,17767,19044,20302.1428571429,24105,92.3
"Z28399","White Oak","NC",1878,20.1,10.7,41.4,24.3,77.6,-35.4,-27.3,21141,17785,22682,22215,19678,22841,25455,21685.2857142857,25190,96.4
"Z28401","Wilmington","NC",22175,16.8,14,37.8,32.5,59.5,11.8,3.2,18816,21737,20920,24601,24313,8676,11510,18653.2857142857,22266,85.2
"Z28403","Wilmington","NC",40045,11.1,9.4,25.9,31.8,72.1,0.900000000000006,3.7,12777,15558,10801,24471,21463,15250,11064,15912,18182,69.6
"Z28405","Wilmington","NC",30675,8.90000000000001,7.8,25.1,15,113.5,18,12.8,9581,12481,9870,15205,7098,5885,4648,9252.57142857143,6965,26.7
"Z28409","Wilmington","NC",31845,5.59999999999999,5.2,22.3,7.3,158.4,28.7,16.6,4456,6467,6641,5621,1745,3327,3442,4528.42857142857,1022,3.9
"Z28411","Wilmington","NC",33492,4.59999999999999,4.2,21.8,7.8,143.3,25.6,10.7,3130,4327,6108,6293,2793,3874,5638,4594.71428571429,1074,4.1
"Z28412","Wilmington","NC",37550,6.8,6.7,28.4,18.4,107.3,16.3,6.7,6222,9960,13450,18411,8659,6597,8349,10235.4285714286,8543,32.7
"Z28420","Ash","NC",3464,19.9,13.7,27.5,12.4,88.9,14.3,-21.4,21015,21466,12564,12285,15116,7427,24958,16404.4285714286,19000,72.7
"Z28421","Atkinson","NC",1423,17.4,20,36.8,22.4,74,-47.3,12.5,19293,24877,20327,21265,20857,23210,4821,19235.7142857143,23042,88.2
"Z28422","Bolivia","NC",7725,10.7,8.6,44.5,30.4,88.7,185.7,8.59999999999999,12238,14044,23661,24201,15216,148,6895,13771.8571428571,14564,55.7
"Z28423","Bolton","NC",2560,21.2,6,36.6,20.3,91.9,13.2,22.7,21782,8473,20147,19893,13963,7952,2150,13480,14044,53.8
"Z28425","Burgaw","NC",11842,16.2,14.2,41.4,24.7,82.8,-2.59999999999999,-3.2,18306,21911,22692,22381,17619,17061,18705,19810.7142857143,23670,90.6
"Z28428","Carolina Beach","NC",6354,5,13.3,20.8,13.3,128.8,32,11,3622,21005,5038,13278,4382,2841,5521,7955.28571428571,5044,19.3
"Z28429","Castle Hayne","NC",8697,10.3,5.9,30.5,12.3,123.7,-6.09999999999999,1.5,11676,8181,15448,12182,5111,18579,13268,12063.5714285714,11528,44.1
"Z28430","Cerro Gordo","NC",1479,25.7,7.4,37.5,27.6,75.4,15,13.3,23729,11773,20721,23460,20410,7146,4471,15958.5714285714,18264,69.9
"Z28431","Chadbourn","NC",6704,24.4,14.1,41.2,25.6,68.1,-36,-17.3,23276,21854,22608,22753,22578,22861,24455,22912.1428571429,25767,98.6
"Z28432","Clarendon","NC",2370,16.1,9.7,37.6,30.9,69.1,-45.5,0,18232,16131,20790,24308,22313,23163,15718,20093.5714285714,23933,91.6
"Z28433","Clarkton","NC",4935,24.6,7.4,34.2,19,60.9,13.6,-14.9,23336,11766,18527,18923,24080,7768,24028,18346.8571428571,21892,83.8
"Z28434","Council","NC",1177,14.3,13.6,37.5,18.2,58.4,NA,28.6,16595,21356,20752,18291,24466,NA,1543,17167.1666666667,20203,77.3
"Z28435","Currie","NC",2363,24.6,13.9,27.8,15.5,77.5,NA,-10.5,23337,21675,12898,15751,19699,NA,22877,19372.8333333333,23172,88.7
"Z28436","Delco","NC",1972,26.6,6.8,34.7,9.5,97.3,28.9,2.7,24004,10381,18871,8623,11878,3299,11978,12719.1428571429,12644,48.4
"Z28438","Evergreen","NC",1667,20.2,6.9,44.4,27.2,59.7,0,0,21191,10616,23636,23351,24277,15789,15197,19151,22937,87.8
"Z28439","Fair Bluff","NC",1688,17.4,14.6,38.5,25.3,80.5,-24,-11.1,19294,22285,21331,22611,18535,22033,23088,21311,24943,95.5
"Z28441","Garland","NC",3901,28.2,9.7,47.9,32.5,57.1,NA,10.7,24411,16187,24408,24609,24640,NA,5682,19989.5,23840,91.3
"Z28442","Hallsboro","NC",1608,14.9,8.7,31.7,20.3,79.6,NA,-14.3,17169,14294,16553,19868,18872,NA,23954,18451.6666666667,22009,84.2
"Z28443","Hampstead","NC",18539,7.40000000000001,7.8,31.3,10.2,118.9,32.7,20.4,7185,12458,16205,9540,5932,2765,2476,8080.14285714286,5232,20
"Z28444","Harrells","NC",1685,23.1,12,43,39,44.4,23.2,6.2,22745,19614,23245,25406,25705,4477,8693,18555,22133,84.7
"Z28445","Holly Ridge","NC",7148,7.09999999999999,10.2,31.6,12,126.6,4.09999999999999,2.3,6687,16890,16471,11805,4675,13217,12430,11739.2857142857,10968,42
"Z28447","Ivanhoe","NC",1932,31.2,5,27.9,15.9,102.9,73.3,-10,24970,6172,12933,16148,9994,779,22610,13372.2857142857,13841,53
"Z28448","Kelly","NC",1045,21.5,8,31.9,19,84.1,94.1,-12.5,21956,12975,16728,18907,17108,510,23393,15939.5714285714,18229,69.8
"Z28449","Kure Beach","NC",1902,2.90000000000001,16.5,35.5,4.6,150.4,-10.7,-21.3,1321,23524,19493,2488,2235,20008,24951,13431.4285714286,13951,53.4
"Z28450","Lake Waccamaw","NC",2548,15.8,8.2,36.6,13.4,104,-17.1,25,17977,13323,20155,13474,9641,21238,1873,13954.4285714286,14898,57
"Z28451","Leland","NC",30879,13.7,6.8,30.8,16.7,109.2,17.6,12.7,15968,10316,15736,16934,8129,6044,4683,11115.7142857143,9968,38.2
"Z28452","Longwood","NC",977,22.1,0,56.5,61.1,39.4,NA,-28.6,22290,402,25418,26094,25915,NA,25563,20947,24678,94.5
"Z28453","Magnolia","NC",4244,31.5,13.1,25.6,27,85.9,-28.1,-26.1,25015,20881,10480,23264,16394,22390,25385,20544.1428571429,24327,93.1
"Z28454","Maple Hill","NC",2087,17.8,20.2,46.4,20.5,76.6,-20.3,-27.3,19605,24942,24126,20053,20023,21642,25446,22262.4285714286,25484,97.5
"Z28455","Nakina","NC",1684,24.1,17,37.1,9.9,119.1,30.6,-14.3,23160,23789,20518,9149,5899,3011,23810,15619.4285714286,17683,67.7
"Z28456","Riegelwood","NC",3626,26.9,11.5,38.2,18,77.3,-11.1,-2.09999999999999,24103,18949,21153,18123,19791,20122,17766,20001,23846,91.3
"Z28457","Rocky Point","NC",10248,21.7,7.9,31.9,25.6,82.6,7.7,24.2,22059,12799,16726,22732,17694,10963,1983,14993.7142857143,16648,63.7
"Z28458","Rose Hill","NC",6672,27.4,12.6,38.8,34.3,58.1,-7.3,0,24219,20313,21489,24895,24508,19042,15389,21407.8571428571,25000,95.7
"Z28460","Sneads Ferry","NC",9966,6.5,15.4,49.6,17.7,110.8,8.2,3.3,5768,22812,24688,17911,7735,10635,11425,14424.8571428571,15727,60.2
"Z28461","Southport","NC",17230,10.3,7,38.7,8.1,117.1,-7,14.4,11677,10755,21415,6773,6279,18907,4021,11403.8571428571,10414,39.9
"Z28462","Supply","NC",11541,18.3,11.3,42.2,23,69.7,-13,-3.2,19961,18621,22993,21606,22131,20532,18726,20652.8571428571,24422,93.5
"Z28463","Tabor City","NC",9351,25.9,9.8,52.4,26.5,66.8,18.4,-4.8,23792,16356,25058,23114,22898,5783,19918,19559.8571428571,23406,89.6
"Z28464","Teachey","NC",2121,33.3,12.1,29,15.6,66,-3.3,-25,25211,19748,14096,15866,23080,17400,25260,20094.4285714286,23936,91.6
"Z28465","Oak Island","NC",6781,7.90000000000001,14.2,39,9.8,110.3,17.1,-4.5,7999,21878,21595,9005,7838,6257,19718,13470,14017,53.7
"Z28466","Wallace","NC",10880,28.5,11.5,35,21.5,71.5,-0.799999999999997,-4.5,24465,18952,19132,20703,21634,16176,19748,20115.7142857143,23953,91.7
"Z28467","Calabash","NC",9519,9.59999999999999,10.1,48.6,11.6,102.9,-5.5,-12.4,10648,16747,24541,11309,9978,18331,23388,16420.2857142857,19025,72.8
"Z28468","Sunset Beach","NC",4434,8.5,10.5,40.4,12.1,110.1,28.5,9.59999999999999,8926,17400,22280,11953,7900,3370,6258,11155.2857142857,10029,38.4
"Z28469","Ocean Isle Beach","NC",6129,16.6,10,47.9,16.9,124.2,28.4,8.8,18663,16647,24409,17160,5034,3384,6770,13152.4285714286,13472,51.6
"Z28470","Shallotte","NC",11026,19.4,10.1,37.6,17.6,73.5,9.2,9.2,20707,16828,20793,17788,21014,10070,6506,16243.7142857143,18728,71.7
"Z28472","Whiteville","NC",20026,16.6,12.4,42.6,25.3,71,-3.8,-7.3,18664,20066,23116,22625,21788,17632,21471,20766,24528,93.9
