Zip_Code,City,State,Population,No_Diploma,Vacancy,No_Job,Poverty,Med_Inc,Chg_Job,Chg_Biz,No_Diploma_Rank,Vacancy_Rank,No_Job_Rank,Poverty_Rank,Med_Inc_Rank,Chg_Job_Rank,Chg_Biz_Rank,Avg_Rank,DCI,White,Black,Asian,Hispanic
48309,Rochester,MI,29082,4,3.9,24.6,3.7,176.7,9.8,9.1,2379,3158,9008,1552,942,10167,6092,4756.857,1235,86.9,3.1,5.9,2.3
48310,Sterling Heights,MI,43370,19.4,4.1,29.5,17.9,105.2,20.3,12.2,19803,3687,14058,17224,8787,5573,4489,10517.29,9196,84.8,0.7,8.5,0.9
48312,Sterling Heights,MI,33227,11,3.7,27,11.5,117.2,24.1,13.2,12258,2892,11583,10667,5923,4571,4101,7427.857,4366,91.6,1.2,4,1.3
48313,Sterling Heights,MI,33365,9.2,6.3,24.6,10.4,129.2,24,11.2,9790,8332,9037,9360,4081,4597,4910,7158.143,3956,93.4,1.3,2,1.4
48314,Sterling Heights,MI,21129,10.4,1.5,25.5,8.6,129.6,27.4,11,11494,334,9989,7137,4035,3876,5063,5989.714,2432,87.9,1.3,5.4,1.4
48315,Utica,MI,27016,9.7,5.1,27.9,7.2,139,27.1,14,10532,5664,12556,5375,2988,3929,3818,6408.857,2967,94.6,0.9,1.4,0.8
48316,Utica,MI,26710,7.3,3,26.5,9.3,146,13.7,2.5,6882,1724,11070,7973,2401,8116,11478,7092,3842,95.7,0.3,1,1.4
48317,Utica,MI,27102,9.2,4,25.6,11.9,108,11.9,4.8,9791,3429,10113,11144,7982,9056,9309,8689.143,6216,90.6,1,3.2,2.3
48320,Keego Harbor,MI,4553,7.4,6,23.3,14.5,102.1,17.3,0.9,7049,7620,7616,14043,9684,6591,12994,9371,7351,92.1,1.3,0.6,2.7
48322,West Bloomfield,MI,32728,7.1,4.8,25.3,8.6,162.4,8.9,6.1,6571,4980,9804,7136,1433,10695,8244,6980.429,3686,78.9,6.3,9.3,2.1
48323,West Bloomfield,MI,17782,5.6,4.8,21.3,4.4,219.1,-8.8,-0.3,4384,4955,5468,2182,276,20185,15417,7552.429,4540,85.2,3.7,6.9,1.8
48324,West Bloomfield,MI,17049,3.9,3.9,21.9,6.1,203.8,1.7,-5.2,2253,3155,6088,4049,447,15291,19185,7209.714,4035,89.2,3.2,4.4,2.4
48326,Auburn Hills,MI,20994,7.8,8.2,25,10.8,106.9,14.2,-7.1,7676,12264,9493,9838,8271,7886,20259,10812.43,9689,74.4,11.4,6.4,4.9
48327,Waterford,MI,22397,8.6,6,27.5,14.2,104.4,4.1,8.1,8881,7641,12139,13717,9000,13803,6756,10276.71,8773,90.9,2.1,1.3,3.7
48328,Waterford,MI,25434,9.7,6.2,26.4,16.2,96.3,2.1,-7.7,10533,8105,10993,15733,11634,15070,20544,13230.29,13915,85.6,5.2,1.1,5.1
48329,Waterford,MI,24990,5.6,6.8,24,8.7,139.4,7.4,-2.3,4385,9350,8368,7234,2957,11628,16980,8700.286,6238,92.6,2,1,2.9
48331,Farmington,MI,21252,4.9,3.6,24.7,6.2,190.7,19.8,-0.6,3453,2607,9118,4181,648,5735,15584,5903.714,2329,82.7,6,7.9,1.5
48334,Farmington,MI,18535,7.2,6.7,21.9,10.8,137.1,12.4,-3,6744,9152,6127,9812,3180,8779,17565,8765.571,6331,81.9,7,5.3,1.7
48335,Farmington,MI,22667,3.2,7.5,19.9,5,135.1,28.3,-0.7,1593,10902,4066,2806,3368,3725,15656,6016.571,2470,76.5,6.4,13.6,1.3
48336,Farmington,MI,26679,5.5,6.6,24.3,10,112.8,-9.7,-4.3,4248,8923,8712,8858,6836,20459,18646,10954.57,9915,86,6.6,3.2,1.4
48340,Pontiac,MI,25804,25.5,11.2,37.4,33.8,60.3,30.3,-7.5,22508,17255,19839,23507,22860,3363,20433,18537.86,22058,50.6,27.5,2,16.7
48341,Pontiac,MI,17701,16.5,15.4,45.8,27.8,68.9,2.6,-9.2,17846,21382,22867,22350,21130,14772,21227,20224.86,23528,28.2,59.7,1.2,6.8
48342,Pontiac,MI,16823,21,19.9,46.3,45.7,41.6,1.7,-6,20679,23323,22976,24411,24374,15357,19660,21540,24225,21.1,59,3.2,13.3
48346,Clarkston,MI,23070,7.5,3.3,23.8,6.6,139.1,12.1,5.2,7202,2166,8113,4652,2980,8938,8981,6147.429,2623,92.9,1,1.5,2.8
48348,Clarkston,MI,23300,4.5,4.5,24.7,7.3,196.4,18,9.9,2956,4317,9126,5480,543,6278,5643,4906.143,1351,95.9,0.4,1.2,1.5
48350,Davisburg,MI,7380,8.7,3.2,29.3,6.1,156.6,-14.3,-7.9,9043,2032,13879,4090,1737,21521,20661,10423.29,9028,95.2,0.7,0,0.9
48353,Hartland,MI,6583,6.4,3.9,25.8,6.9,159.8,7.4,3.8,5540,3199,10339,5022,1559,11624,10251,6790.571,3451,96.1,0.2,0.4,1.9
48356,Highland,MI,8386,6.7,4.4,24.5,6.4,137.9,15.3,14.9,5965,4143,8900,4396,3083,7385,3487,5337,1744,97.4,0,0.9,0.7
48357,Highland,MI,8438,7.4,6.6,29.5,11.5,149.2,0.2,-8,7050,8956,14075,10683,2182,16127,20693,11395.14,10656,95.7,0.4,0.3,1.2
48359,Lake Orion,MI,8559,8.2,7.5,23.1,10.6,144.5,24.1,4,8288,10961,7411,9577,2525,4565,10002,7618.429,4637,90.6,1.4,1.1,4.4
48360,Lake Orion,MI,11888,3.5,3.1,20.7,4.5,195.5,37.1,0.5,1873,1814,4789,2270,560,2529,13317,3878.857,629,95.1,1.5,1.6,0.5
48362,Lake Orion,MI,16080,3.9,4.9,24.6,7,157,11.2,6.3,2254,5144,9020,5119,1719,9412,8036,5814.857,2235,95.3,1,0.4,1.8
48363,Oakland,MI,5468,4.4,2.7,24.5,5.3,207.4,27.1,18.6,2837,1302,8887,3161,403,3925,2550,3295,380,95.7,1.4,0.8,0.3
48367,Leonard,MI,4544,9.6,1.3,29.8,11.1,144.1,11.9,-13.2,10363,236,14309,10246,2564,9044,22392,9879.143,8150,94.9,0,0.4,2.8
48371,Oxford,MI,23311,6.2,4.1,27.7,6.8,143.8,10.9,9,5245,3564,12345,4908,2584,9581,6175,6343.143,2879,95.3,0.5,0.8,2
48374,Novi,MI,15316,4.4,1.3,20,6.6,297.6,24.9,17.4,2838,223,4092,4615,29,4383,2818,2714,208,86.3,0.9,9.2,2.7
48375,Novi,MI,22613,4.8,5.1,18.5,4.4,171.6,9.8,1,3326,5568,2870,2161,1088,10168,12924,5443.571,1851,83.5,2.4,10.1,2.3
48377,Novi,MI,15858,6.5,6.2,20.9,9.9,113.1,26.6,7.5,5676,8048,5020,8698,6768,4024,7156,6484.286,3069,87.7,1.9,6,1.1
48381,Milford,MI,13136,6.6,3.5,22,6.2,161.6,12.5,-0.7,5813,2469,6194,4157,1473,8701,15675,6354.571,2908,96.4,0.2,0.3,1.8
48382,Commerce Township,MI,22266,4.3,3.2,21.5,5.9,194.3,13.9,3.4,2701,1971,5660,3813,583,8009,10597,4762,1238,97,0.4,0.6,0.7
48383,White Lake,MI,13272,7.9,5.1,22.6,8.4,148.7,12.3,12.4,7825,5640,6810,6850,2208,8826,4429,6084,2550,95.5,0.3,0.7,1.7
48386,White Lake,MI,17581,6,7.8,24.8,5.2,152.4,12.4,3.5,4970,11505,9283,3053,1971,8777,10511,7152.857,3943,95.2,0.8,0.4,1.9
48390,Walled Lake,MI,23390,7.6,4.8,23.1,7.6,136.3,8,1.6,7379,4990,7373,5855,3251,11253,12374,7496.429,4455,94.8,0.8,1.7,0.9
48393,Wixom,MI,16765,6.8,4.4,20.7,17.9,94.1,22.2,6.2,6124,4146,4801,17203,12413,5078,8098,8266.143,5573,90.2,2.8,2.2,3.1
48401,Applegate,MI,1536,11.4,11.4,39.8,11.9,74.5,3.8,8.3,12760,17458,21080,11208,19553,13998,6609,14666.57,16419,96.5,0,0,1.3
48412,Attica,MI,5859,8.4,8.6,32,10.2,112.9,33.7,11.5,8582,13013,16230,9161,6815,2911,4776,8784,6361,96.7,0.6,0.4,1.7
48413,Bad Axe,MI,7269,13.3,10,26.7,13.9,86.1,6.8,-2.8,14929,15492,11312,13420,15404,12053,17386,14285.14,15780,97,0.1,0.1,0.9
48414,Bancroft,MI,2960,9.2,8.4,33.5,9.4,101.7,7.8,6.7,9792,12663,17382,8149,9795,11396,7780,10993.86,9977,96.9,0,0.1,0.7
48415,Birch Run,MI,9068,10.2,5.4,28.9,9.8,106.8,7,-3.4,11210,6357,13501,8634,8300,11903,17901,11115.14,10181,94.9,0.1,0.1,3
48416,Brown City,MI,4940,10.8,8.1,33,16.6,95.9,8.2,1.3,12006,12129,17002,16140,11759,11155,12659,13264.29,13993,97.2,0.2,0,1.8
48417,Burt,MI,2862,10.5,5.6,37.2,9.5,94.1,17.4,-4,11621,6817,19712,8285,12393,6545,18345,11959.71,11619,90.2,0.8,1,5.9
48418,Byron,MI,4356,9.6,4.5,28.3,7.7,123.1,16.1,4.3,10364,4393,12930,6014,4921,7064,9737,7917.571,5097,97.5,0,0,1.3
48419,Carsonville,MI,2409,10.6,8.4,33.8,18.2,77.8,14.3,0,11747,12674,17600,17470,18518,7861,14113,14283.29,15777,97.7,0,0.4,1
48420,Clio,MI,21645,11.8,6.3,38.7,13.3,101.3,1.1,0,13226,8372,20529,12830,9924,15690,14537,13586.86,14607,95.1,0.7,0.2,1.9
48422,Croswell,MI,6551,13.4,16.2,36.8,15.4,78.5,10.7,-12.7,15051,21888,19507,15046,18247,9724,22298,17394.43,20645,92.9,0,0.1,6.1
48423,Davison,MI,31967,6.3,5,31.2,11,103.2,17.1,7.3,5403,5400,15527,10130,9365,6671,7298,8542,5983,94,1.1,0.6,2
48426,Decker,MI,1008,15.8,14.5,31,21,88.9,-5.9,-33.3,17281,20742,15440,19391,14331,19196,24360,18677.29,22202,?,?,?,?
48427,Deckerville,MI,2728,11.2,11.1,31,21.9,82.5,-0.2,-12.5,12491,17062,15426,19949,16778,16511,22217,17204.86,20418,95.2,0,0.3,3.2
48428,Dryden,MI,4860,5.9,3.2,30,8,123.5,6.9,-4.8,4812,1994,14482,6408,4865,11965,18934,9065.714,6826,97.7,0,0.1,0.9
48429,Durand,MI,7939,11.9,9,35.2,15.5,84.7,11.2,-2.2,13338,13828,18519,15132,15949,9447,16859,14724.57,16533,96.4,0.1,0,1.5
48430,Fenton,MI,37261,6.4,3.4,25.9,8.7,129.8,16.2,8,5541,2301,10431,7248,4006,7031,6796,6193.429,2689,95.6,0.4,0.8,1.6
48433,Flushing,MI,26245,5.4,4.9,31.7,9.8,119.1,-5.6,-5.1,4110,5167,15963,8644,5581,19032,19154,11093,10151,93.8,2.3,0.4,1.4
48435,Fostoria,MI,2142,11.3,7.5,48,11.9,90.9,-21,25,12629,11004,23264,11216,13553,22548,1637,13693,14804,96.9,0.3,0,0.7
48437,Genesee,MI,625,21.6,7.4,32.6,15,110,-49.5,-21.1,20988,10862,16696,14620,7496,24264,23622,16935.43,20038,?,?,?,?
48438,Goodrich,MI,7448,5,2.8,25.4,4.3,161.8,33.6,8.7,3584,1427,9900,2103,1459,2922,6317,3958.857,665,95.7,0.1,0.8,2
48439,Grand Blanc,MI,47467,4.4,5.9,24.9,9,123.7,-0.1,10.6,2839,7350,9363,7601,4819,16445,5252,7667,4705,87.7,6.2,2.2,1.7
48441,Harbor Beach,MI,3859,12,9,30.9,17.9,78.9,-2.9,3,13458,13829,15330,17232,18112,17853,11034,15264,17409,97.7,0,0.5,0.6
48442,Holly,MI,21243,7.4,4.7,28,8.1,132.2,18,0.9,7051,4799,12654,6526,3707,6282,12992,7715.857,4795,94.1,1.7,0.2,2.5
48444,Imlay City,MI,9235,18.8,8.5,32.8,13.4,97.4,23.5,8.8,19416,12946,16857,12914,11204,4729,6258,12046.29,11765,87.9,0.2,0.3,10.9
48445,Kinde,MI,1331,12,8.4,33.1,23.4,79.4,35.9,-3.8,13459,12693,17092,20730,17932,2640,18183,14675.57,16438,99,0.1,0,0.1
48446,Lapeer,MI,30402,8.1,7,36,13.9,101.9,11.4,2.7,8142,9875,18981,13467,9744,9325,11289,11546.14,10933,94.1,1.6,0.1,2.1
48449,Lennon,MI,2874,9.3,11.3,39.3,10.5,95.7,-8.6,-11.8,9951,17304,20834,9526,11807,20139,22030,15941.57,18532,94.8,0.7,0,1.8
48450,Lexington,MI,4722,8.2,7.2,35.7,12.6,84.5,23,4.6,8289,10293,18829,12033,16022,4872,9480,11402.57,10674,97.8,0,0,1.8
48451,Linden,MI,14317,6.2,3.4,26.7,7.3,134.6,18,10.3,5246,2297,11261,5497,3436,6281,5394,5630.286,2028,97.2,0.3,0.5,1
48453,Marlette,MI,4893,12.4,14.8,35.7,18.7,79.2,18.5,0.7,13914,20959,18864,17846,18000,6140,13174,15556.71,17915,95.1,1,0.1,2.3
48454,Melvin,MI,1273,13.1,11.8,39.1,17.9,95.6,-36.1,0,14713,17992,20738,17258,11850,23804,15186,17363,20612,?,?,?,?
48455,Metamora,MI,8323,6.7,5,32.6,5.6,136.2,8,16.7,5966,5406,16677,3540,3259,11254,3017,7017,3741,97.3,0,0,0.7
48456,Minden City,MI,836,13.1,14.4,22.7,7.5,99.2,-32.8,-10,14714,20642,6993,5723,10565,23615,21546,14828.29,16692,?,?,?,?
48457,Montrose,MI,8304,10.9,9.1,34.7,15.7,90.1,21.4,-12.4,12135,13982,18171,15318,13848,5288,22150,14413.14,16001,94.3,1,0.1,3.3
48458,Mount Morris,MI,20924,17.2,14.7,46,27,67.4,-0.2,-0.9,18361,20908,22905,22121,21494,16518,15874,19740.14,23150,73.3,22.1,0.2,1.4
48460,New Lothrop,MI,2172,10.3,6.5,29.7,8.5,116.6,-0.5,0,11353,8794,14252,7026,6043,16614,14626,11244,10394,98.4,0,0,0
48461,North Branch,MI,8452,7,11.4,32.1,9.9,104.1,-2.6,11,6425,17428,16325,8783,9087,17682,5087,11545.29,10930,94.7,0.1,0.2,3
48462,Ortonville,MI,13723,6,3.7,27.4,8,161.8,22,11.1,4971,2815,12016,6398,1462,5116,4968,5392.286,1804,96,0,0.6,2
48463,Otisville,MI,4465,7.4,2.5,39.2,9.9,97.6,18,-3.6,7052,1112,20758,8799,11119,6298,18032,10452.86,9076,95,1.4,0.1,1.3
48464,Otter Lake,MI,2197,12.1,8.6,37.7,11,118.5,11.4,-11.1,13565,13061,19988,10150,5708,9315,21826,13373.29,14192,96.7,0.2,0,1
48466,Peck,MI,1642,15.4,9.6,28.3,11.4,98,87.5,16.7,16951,14876,12984,10571,10987,692,2949,10001.43,8339,92.8,0.4,1.3,2.2
