"Zip_Code","City","State","Population","No_Diploma","Vacancy","No_Job","Poverty","Med_Inc","Chg_Job","Chg_Biz"
"Z70723","Convent","LA",1936,33.6," 8.1",50.8,46.9,60.6,7.59999999999999,2.09999999999999
"Z70725","Darrow","LA",1918,14.9,"10.3",21.1,1,169.1,-61.2,5.90000000000001
"Z70726","Denham Springs","LA",54813,13.9," 8.1",24.7,13.8,135,19.9,9.3
"Z70730","Ethel","LA",3841,9.3," 3.5",38.8,19.4,111.4,20.7,-10
"Z70732","Fordoche","LA",1155,25.2," 4.5",46.1,13.4,106.2,10.4,0
"Z70733","French Settlement","LA",1681,22.8,"12.2",38.1,18.4,97.1,-19,16.7
"Z70734","Geismar","LA",7332,11.3," 2.5",26.3,12.3,165.2,38.2,38.9
"Z70737","Gonzales","LA",41358,11," 7.1",23.1,12.3,146.3,23.8,8.90000000000001
"Z70739","Greenwell Springs","LA",14284,6.59999999999999," 2.5",25.6,10.8,168.5,-8.2,1.2
"Z70740","Grosse Tete","LA",1412,20.2," 9.1",27.9,7.2,94.7,21.3,0
"Z70744","Holden","LA",5572,23.5," 7.4",39.1,24.2,93.2,11.6,4.7
"Z70748","Jackson","LA",6322,30.6,"15.3",71.2,28.6,97.3,-18.5,-7
"Z70750","Krotz Springs","LA",1605,28.9,"10.6",50.7,26.1,54.1,15,3.2
"Z70753","Lettsworth","LA",940,47," 8.9",47.4,11.8,70.2,78.6,20
"Z70754","Livingston","LA",10796,23.9," 6.6",40.1,13.6,111.6,20.7,10
"Z70755","Livonia","LA",2339,13.8,"12.6",23.8,16.1,159.8,61.3,-8.90000000000001
"Z70757","Maringouin","LA",3204,22.9,"14.0",30.8,23,74.8,-1.8,-3.7
"Z70759","Morganza","LA",1281,16.9,"27.5",34.2,21.2,83.6,2,35.7
"Z70760","New Roads","LA",6338,22.7,"14.7",37.8,26.4,71.2,-4.3,-11.9
"Z70761","Norwood","LA",684,22.1,"24.3",46.9,26.8,58.3,-10.4,-12.5
"Z70762","Oscar","LA",880,15,"12.5",38.3,6.4,142.1,-30.9,37.5
"Z70763","Paulina","LA",3701,5.40000000000001," 1.0",25.2,8.1,158.5,47.9,20
"Z70764","Plaquemine","LA",16851,22.9,"10.3",26.2,17.4,108,19.3,4.59999999999999
"Z70767","Port Allen","LA",14947,17.4," 8.2",32.6,19.5,113.6,10.5,7.90000000000001
"Z70769","Prairieville","LA",39323,8.5," 4.9",19.4,8.1,196.6,15.3,6.90000000000001
"Z70770","Pride","LA",3030,8.2," 6.7",22.6,3.4,130.2,-0.900000000000006,-17.4
"Z70772","Rosedale","LA",927,18.2,"13.5",20.1,11.4,71.5,50,-11.1
"Z70774","Saint Amant","LA",11365,15.6," 5.7",28.3,9.9,146.5,42.8,-3.40000000000001
"Z70775","Saint Francisville","LA",11106,14.1,"12.4",32.7,16.4,135,5.59999999999999,-4.90000000000001
"Z70776","Saint Gabriel","LA",5793,29.4,"12.4",75.4,14.4,159.3,27.1,14.4
"Z70777","Slaughter","LA",4403,12.1," 9.0",24.3,5.5,135.3,-5.8,10.4
"Z70778","Sorrento","LA",2599,16.2," 2.9",27.8,12.4,135.9,18.4,15.4
"Z70780","Sunshine","LA",1104,16.1," 5.9",29.8,6,141,38.2,-8.3
"Z70783","Ventress","LA",2906,12.1," 0.0",31.6,16.6,123.6,-28.1,-19
"Z70785","Walker","LA",21932,13.2," 9.4",23.3,15.3,136.2,24.7,12.8
"Z70788","White Castle","LA",4243,22.6," 8.0",39.1,26,69.4,27.2,-8.2
"Z70791","Zachary","LA",26011,8.8," 7.1",27.5,10.5,159.6,-2.40000000000001,2.8
"Z70802","Baton Rouge","LA",26505,21.1,"17.6",37.6,36.7,59.5,9.2,-6.09999999999999
"Z70805","Baton Rouge","LA",28968,25,"10.5",38.2,38,58,-9.8,-6.7
"Z70806","Baton Rouge","LA",28250,14.4,"11.7",27.3,21.9,90.6,-6.7,-2.7
"Z70807","Baton Rouge","LA",18984,21.4,"15.0",43.6,33.7,56.1,14.4,-1.2
"Z70808","Baton Rouge","LA",31899,3.59999999999999,"10.6",19.6,15.4,138.2,6.2,2.3
"Z70809","Baton Rouge","LA",24399,4.90000000000001," 7.5",20.4,8.8,135,31.4,1.90000000000001
"Z70810","Baton Rouge","LA",38644,5.40000000000001," 9.3",20.4,12.8,165.1,-12.2,5.90000000000001
"Z70811","Baton Rouge","LA",13082,16.8,"10.1",29.2,21.1,101.7,-24,-0.799999999999997
"Z70814","Baton Rouge","LA",15520,10.1," 4.3",26.2,17.7,109.5,-11.1,-8.8
"Z70815","Baton Rouge","LA",29958,10.5," 9.6",25.1,17,108.1,3.3,-6.40000000000001
"Z70816","Baton Rouge","LA",44051,8," 7.9",20.6,17,110.3,-1.40000000000001,-1.7
"Z70817","Baton Rouge","LA",32533,4.09999999999999," 4.8",19,4.4,189,-4.40000000000001,8.2
"Z70818","Baton Rouge","LA",9828,6.7," 4.5",24.3,7.3,145.5,17.8,3
"Z70819","Baton Rouge","LA",4657,6," 7.9",21.5,16.3,93.8,74.3,8.2
"Z70820","Baton Rouge","LA",20713,10.2,"15.6",23.8,47,61.6,140.7,17.6
"Z71001","Arcadia","LA",4482,21.1," 9.8",39.6,36.2,67.8,8.2,-6.7
"Z71003","Athens","LA",1377,29.8,"19.0",49.5,14.1,64.5,-4.3,25
"Z71004","Belcher","LA",626,12.7,"18.7",35.6,12.8,77.7,2.09999999999999,10
"Z71006","Benton","LA",12010,9.40000000000001," 8.2",28.9,8.5,159.4,14.8,3.8
"Z71007","Bethany","LA",846,7.5,"31.5",30,14.2,178.5,-18.6,-11.1
"Z71016","Castor","LA",1811,15.8,"20.6",34.4,14.8,86.8,2.8,10.5
"Z71018","Cotton Valley","LA",1390,24.7,"24.2",26.4,27.5,77.5,66.4,9.09999999999999
"Z71019","Coushatta","LA",8489,22.1,"14.1",38.1,21,84.7,1.2,-2.8
"Z71021","Cullen","LA",524,50.2,"35.4",51.1,22.7,35.6,-15.6,-27.3
"Z71023","Doyline","LA",3185,22.1,"16.0",39.9,29.8,75.4,5.09999999999999,11.1
"Z71027","Frierson","LA",1839,27.4," 4.1",29.8,24.3,115,-45.9,41.2
"Z71028","Gibsland","LA",1496,11.3,"25.6",31.2,24.4,73.1,-38.2,-14.3
"Z71030","Gloster","LA",1719,16.3,"13.3",27.8,25.2,110.4,183.9,10
"Z71032","Grand Cane","LA",1884,15.8,"24.4",35.6,18.8,96.7,19.1,-7.90000000000001
"Z71033","Greenwood","LA",3405,8.3,"10.6",27.5,14.7,112.8,6.2,3.7
"Z71037","Haughton","LA",19564,13.3," 8.7",28.2,11.2,130.2,-16.8,2.3
"Z71038","Haynesville","LA",4248,26.8,"18.7",32.5,28.2,63.4,-8.3,-7.09999999999999
"Z71039","Heflin","LA",1692,20.3,"13.5",36.4,28,69.4,-8.3,37.5
"Z71040","Homer","LA",8978,22.6,"15.8",54.7,28.3,74.5,-13,-12.8
"Z71043","Hosston","LA",628,24.2,"27.7",54.1,38.7,75.9,113.9,60
"Z71044","Ida","LA",646,9.7,"14.0",37.5,15.5,92.8,-31,-45.5
"Z71046","Keatchie","LA",1317,11.8,"14.9",40.2,21.2,98.4,-27.3,-30
"Z71047","Keithville","LA",11614,12,"12.7",33.1,13.8,124.4,23.7,10.9
"Z71049","Logansport","LA",3337,15.1,"24.5",40.2,22.8,80,24.3,11.4
"Z71051","Elm Grove","LA",2501,22.8,"24.8",32.1,12.9,108.7,-47.2,-29
"Z71052","Mansfield","LA",10133,24.3,"17.2",41.6,36.3,66.9,-8.8,-3.3
"Z71055","Minden","LA",19900,17.5,"12.7",36.6,20.8,79.7,10.6,2.09999999999999
"Z71060","Mooringsport","LA",2951,12.3,"14.6",28.1,21.1,91.8,13.2,-15
"Z71061","Oil City","LA",1650,20.5,"11.2",44.9,23.5,72,-22.6,-13.1
"Z71064","Plain Dealing","LA",4350,27.2,"23.8",44,25.8,73.1,-18.2,-14.6
"Z71068","Ringgold","LA",3537,19.8,"12.8",43.1,31.7,66.5,-9.90000000000001,0
"Z71069","Rodessa","LA",507,16.6,"33.2",55,20.3,58.1,0,0
"Z71070","Saline","LA",2089,25.6,"13.1",43.3,18.6,93,4.5,10.5
"Z71071","Sarepta","LA",2882,14.7,"20.2",31.2,5.8,91.4,6.5,21.4
"Z71072","Shongaloo","LA",1394,18.2,"20.8",39.6,13.5,109.6,68.5,6.2
"Z71073","Sibley","LA",2744,20.1," 9.9",36.4,19.8,84.6,-7.40000000000001,-2.09999999999999
"Z71075","Springhill","LA",6318,22.6,"17.6",51.4,34.7,60.8,-7.3,0
"Z71078","Stonewall","LA",6224,15.2," 5.8",29.8,15.1,139.3,47.2,33.8
"Z71082","Vivian","LA",5474,20.4,"13.7",46.4,23.3,70.5,7.90000000000001,0
"Z71101","Shreveport","LA",7688,23.2,"24.1",50.7,43.3,46.7,-10.2,-10.7
"Z71103","Shreveport","LA",8078,24.6,"20.9",47.1,35.9,48.6,41.8,-1.90000000000001
"Z71104","Shreveport","LA",13591,11.2,"17.1",26.5,20.3,90.9,-11.1,-0.299999999999997
"Z71105","Shreveport","LA",22625,5.7,"10.2",20.6,11.8,125.8,-2.8,6.8
"Z71106","Shreveport","LA",36106,12.1,"11.2",29.8,20.2,117.1,6.3,7.3
"Z71107","Shreveport","LA",32632,18.8,"11.9",39.3,27,88.1,-3.5,1.5
"Z71108","Shreveport","LA",20100,21.2,"14.6",38.2,33.2,67.8,-13.6,-9.90000000000001
"Z71109","Shreveport","LA",21936,23.2,"15.4",46.8,39,49.6,1.7,-4.40000000000001
"Z71111","Bossier City","LA",41841,10.3," 8.7",26.3,18,114.4,7.09999999999999,-0.700000000000003
"Z71112","Bossier City","LA",32625,11.2," 8.4",26.9,12.6,113.6,0.599999999999994,3.2
"Z71115","Shreveport","LA",15259,8.90000000000001," 7.7",24,8.3,124.1,20.7,7.8
"Z71118","Shreveport","LA",26128,9.3," 5.4",22.7,12.9,111.1,-2.40000000000001,1.09999999999999
"Z71119","Shreveport","LA",11803,12.7," 8.0",26.5,11.3,124.2,6.3,16.2
"Z71129","Shreveport","LA",12808,6.90000000000001," 8.5",20.9,10.8,94,-20.8,-6.40000000000001
"Z71201","Monroe","LA",20229,9.8,"10.0",25.5,18.8,98.5,-0.5,-1.7
"Z71202","Monroe","LA",31873,30.7,"14.4",54,45.4,48.7,14.8,-6.59999999999999
"Z71203","Monroe","LA",37436,10.4,"10.3",27.6,22.2,90.2,2.40000000000001,1.8
"Z71219","Baskin","LA",1121,26.7," 1.6",35.7,22.8,66.5,-9.09999999999999,44.4
"Z71220","Bastrop","LA",23119,20.1,"12.0",38.7,28.4,63.6,9.7,-9.90000000000001
"Z71222","Bernice","LA",3185,19.2,"19.0",52.4,37.9,66.8,-9.09999999999999,-6.8
"Z71223","Bonita","LA",379,48.3,"25.6",38.1,68.9,32.3,0,0
"Z71225","Calhoun","LA",7078,13.1," 3.9",30.6,18.1,110.3,0.299999999999997,30.8
"Z71226","Chatham","LA",1864,29.8,"12.0",43.8,28.2,58.9,44.8,0
"Z71227","Choudrant","LA",4216,11.3,"17.3",28.1,19.7,114.4,-13.5,-3.5
"Z71232","Delhi","LA",6475,15.6,"13.5",28.6,19.7,82.6,7.2,1.3
"Z71234","Downsville","LA",4101,17.6,"15.3",27.9,10.3,118.8,18.8,2.3
"Z71238","Eros","LA",3339,17.2," 6.3",36.6,15.7,124.6,23.7,6.2
"Z71241","Farmerville","LA",9768,16.8,"12.9",38.4,30.1,71.6,-4.7,1.5
"Z71251","Jonesboro","LA",9122,23.1,"15.2",51.6,34,76,-12.6,-9.8
"Z71254","Lake Providence","LA",6655,31.4," 8.4",63.3,51.8,43.8,12.4,-5.40000000000001
"Z71259","Mangham","LA",1734,12.6,"11.7",23.4,15.9,102.5,48,-3.59999999999999
"Z71260","Marion","LA",3294,12.5,"17.2",39.2,25.1,90,-15.6,5.7
"Z71261","Mer Rouge","LA",1376,22,"10.7",44.7,30.3,48.5,-9.59999999999999,-7.3
"Z71263","Oak Grove","LA",7803,24.3,"13.3",34.4,25.5,74.3,2.90000000000001,4.8
"Z71264","Oak Ridge","LA",1137,19.6,"13.1",30.6,6.3,92.6,116.7,16.7
"Z71266","Pioneer","LA",1386,16.4," 6.8",40.7,24.8,77.9,161,-7.7
"Z71268","Quitman","LA",2300,8.09999999999999,"14.8",34.9,10.7,96.4,-37.3,-14.8
"Z71269","Rayville","LA",12948,25.1," 7.2",43.1,22.6,79,9.90000000000001,-0.400000000000006
"Z71270","Ruston","LA",30986,13.5," 9.9",29.5,34.7,71.9,7.2,7
"Z71275","Simsboro","LA",2732,14,"15.4",32.4,27.8,82.9,9.7,-3
"Z71282","Tallulah","LA",11030,25,"10.9",49.2,40.1,51.9,15.5,-5.90000000000001
"Z71286","Transylvania","LA",528,27.3,"18.8",35.5,16.3,69.4,-28.2,-17.6
"Z71291","West Monroe","LA",32657,9.5," 9.3",25,16,104.2,-7.59999999999999,2.90000000000001
"Z71292","West Monroe","LA",20079,21,"17.9",33,26.3,72,15.4,14.7
"Z71295","Winnsboro","LA",14472,27.2,"16.3",47.9,32.9,68.8,-8.8,-4.2
"Z71301","Alexandria","LA",22941,21,"18.2",41.2,30.6,67.1,-5.90000000000001,-3.90000000000001
"Z71302","Alexandria","LA",15442,20.6,"14.4",41.2,26.6,64.3,-11.7,-1
"Z71303","Alexandria","LA",21684,10.9,"11.4",32.6,17.7,113.8,21.7,7
"Z71322","Bunkie","LA",6810,30.8,"13.6",42.1,23.7,64.3,22,-4.2
"Z71323","Center Point","LA",950,23.5," 5.0",34.2,11.2,93.2,8.7,0
"Z71325","Cheneyville","LA",1149,24.7,"24.5",43.5,34,69.2,16.7,14.3
"Z71327","Cottonport","LA",6055,30.3,"16.9",65.1,22.2,77.4,-32,-3.59999999999999
"Z71328","Deville","LA",7176,17.4," 8.4",33.1,14.8,108.3,0.400000000000006,-10.2
"Z71331","Effie","LA",1130,21,"10.1",34.7,9.5,93.4,-51.9,-22.2
"Z71334","Ferriday","LA",9836,25.2," 7.0",49.3,41.1,51.2,13.9,-6.59999999999999
"Z71336","Gilbert","LA",1366,21.7,"11.9",34.8,22.2,57.8,12.9,0
"Z71340","Harrisonburg","LA",1675,37.9,"18.0",73.3,13.3,94.3,21.8,18.2
"Z71341","Hessmer","LA",3027,19.6,"12.8",31.9,13.1,91.4,8.2,31
"Z71342","Jena","LA",7763,18.6,"10.6",39.6,23.2,77.6,7.90000000000001,2.2
"Z71343","Jonesville","LA",7711,24.9," 8.1",36.6,20.3,83.8,-21.2,4
"Z71346","Lecompte","LA",3031,12.9,"20.5",46.9,9.7,95.9,-19.7,-2.2
"Z71350","Mansura","LA",4552,19.5," 8.9",31.5,21,85.6,10.6,-1.09999999999999
"Z71351","Marksville","LA",10537,30,"11.3",44.4,26.9,68.4,-6.3,-4
"Z71353","Melville","LA",2021,29," 9.2",45.5,34,66.2,27.6,-20
"Z71354","Monterey","LA",1748,15.1," 4.1",35,16.4,84.1,-12.2,0
"Z71355","Moreauville","LA",3028,22.4," 6.0",33.7,23.2,78.1,49.2,17.4
"Z71357","Newellton","LA",2055,15.9,"11.5",43,32.6,60.6,5.7,0
"Z71358","Palmetto","LA",1241,31.7," 4.0",47.5,19.6,67.6,7.2,23.1
"Z71360","Pineville","LA",35885,14.5,"11.6",32,17.7,98.3,1.2,-7.5
"Z71362","Plaucheville","LA",1662,20.1,"21.8",34.1,16.9,87.8,7,-3.3
"Z71366","Saint Joseph","LA",1626,18.5,"13.3",43.1,27.8,49,-5.59999999999999,-26
"Z71368","Sicily Island","LA",1278,21.2," 6.6",34.5,35.7,37.8,-19.1,6.2
"Z71369","Simmesport","LA",2897,38.3,"12.5",46.5,36.2,60.7,1.8,-11.9
"Z71371","Trout","LA",2187,25.2," 6.5",33,12.2,123.6,139.4,44.8
"Z71373","Vidalia","LA",6994,21.1," 9.9",41,23.4,80,-8.8,-1.8
"Z71378","Wisner","LA",2409,31.2,"12.9",32.7,32.5,56.3,-8.2,11.5
"Z71401","Aimwell","LA",222,0,"11.4",22.7,0,245.6,9.09999999999999,-25
"Z71403","Anacoco","LA",4239,10.2,"12.2",32,14.3,116.5,-35.1,6.2
"Z71407","Bentley","LA",877,23.3,"10.9",76.3,43.3,53.4,-22.7,10
"Z71409","Boyce","LA",5956,14.4,"15.6",33.9,19.8,100.2,-32.1,-9.2
"Z71414","Clarence","LA",159,8.09999999999999,"21.6",44.2,50.3,65.2,440,0
"Z71416","Cloutierville","LA",1010,26.2,"20.2",33.8,23.3,69.2,3.2,-25
"Z71417","Colfax","LA",4799,19.8,"16.0",40.5,22.2,74.4,0,-13.2
"Z71418","Columbia","LA",6410,22.2," 9.2",39.6,23,74.2,-8.09999999999999,2.09999999999999
"Z71419","Converse","LA",2617,17.9,"13.5",36.6,26.7,84.2,-12.6,-20.7
"Z71422","Dodson","LA",1745,22.7,"12.0",40.7,16,88.2,93,0
"Z71423","Dry Prong","LA",4828,19.5,"15.3",32.9,14.9,93.9,105.1,-7.7
"Z71424","Elmer","LA",1327,17.4,"19.5",30.1,7.7,95,-27.3,42.9
"Z71429","Florien","LA",2527,8.5,"17.1",42.3,18.5,87.1,10.1,15.2
"Z71430","Forest Hill","LA",2917,30,"10.8",30.3,14.3,110.1,-32,9.7
"Z71432","Georgetown","LA",1253,20.9,"12.1",32.3,17.5,86.6,-16.1,6.2
"Z71433","Glenmora","LA",4254,24.5," 8.7",38.5,23.1,93.5,-21.8,-2.59999999999999
"Z71435","Grayson","LA",3557,29.1,"14.1",43.5,16.3,75.2,25.4,-11.8
"Z71438","Hineston","LA",1672,12.9," 7.8",33.7,6.7,112.1,25.4,0
"Z71439","Hornbeck","LA",1683,19.4,"16.1",24.1,13.6,70.9,-30.9,-5.90000000000001
"Z71446","Leesville","LA",24102,13.7,"16.5",42.8,15.3,103.3,-0.200000000000003,3.09999999999999
"Z71447","Lena","LA",1371,21.2,"20.1",31.3,7.2,77.3,15.9,0
"Z71449","Many","LA",9651,15.9," 9.2",36.2,17.9,90.3,-9.5,3.90000000000001
"Z71450","Marthaville","LA",1194,13.5,"18.8",36,11.9,134.8,-63.7,-6.2
"Z71454","Montgomery","LA",2249,19,"19.8",54.4,15.9,83.6,-16.4,-20
"Z71456","Natchez","LA",1011,17.5,"23.4",34.9,23.5,75.5,-30.8,66.7
"Z71457","Natchitoches","LA",27718,15.9,"16.4",37.6,35.2,61,6.8,-3.5
"Z71459","Fort Polk","LA",12075,1.90000000000001,"18.6",67.3,13.1,100.8,-11.3,-15.2
"Z71462","Noble","LA",1343,22.3,"11.5",39.9,19.9,69.4,8.3,8.7
"Z71463","Oakdale","LA",10239,19.1,"13.7",60.9,22,76.2,-21.2,-13.8
"Z71465","Olla","LA",2973,22.6,"13.1",30.8,22.4,90.5,19.4,3.90000000000001
"Z71468","Provencal","LA",982,32.4,"15.2",42.2,16.3,73.7,50.9,0
"Z71469","Robeline","LA",2835,16.9,"20.7",32.5,21.5,106.5,12.3,9.40000000000001
"Z71479","Tullos","LA",734,23.1,"17.2",40.8,14.6,86.9,-3.59999999999999,5.3
"Z71480","Urania","LA",1119,30.6,"29.2",82.1,12.2,81.4,67.7,50
"Z71483","Winnfield","LA",10500,22.3,"20.9",50.5,26.1,72,-8.40000000000001,-6.59999999999999
"Z71485","Woodworth","LA",2001,7.40000000000001," 6.7",18.6,3.1,157.5,8.3,0
"Z71486","Zwolle","LA",5721,22.2,"11.0",39.9,21.4,80.2,5.59999999999999,6.40000000000001
"Z71601","Pine Bluff","AR",16596,16.5,"19.4",42.5,36,64.6,-0.599999999999994,-7.09999999999999
"Z71602","White Hall","AR",16249,15.6,"10.9",31.5,23.2,101.1,2.09999999999999,7.7
"Z71603","Pine Bluff","AR",32448,13,"12.1",38,22.3,96,-21.8,-6.2
"Z71638","Dermott","AR",3598,25.7,"17.0",58.5,34.8,56.9,-26.2,-14
"Z71639","Dumas","AR",6003,25.9,"11.5",43.5,35,60.4,-7.3,-7.40000000000001
"Z71640","Eudora","AR",3231,24.6,"12.2",47.2,36.3,53.1,-7.3,-12.5
"Z71643","Gould","AR",975,23.5,"24.4",46.6,32.5,51.9,48.5,20
"Z71644","Grady","AR",5038,24.8," 9.6",92.5,31.3,76.7,-41.2,-20
"Z71646","Hamburg","AR",6656,19.4,"11.8",41.1,24.7,87.5,-3.40000000000001,-9.8
"Z71653","Lake Village","AR",4859,15.5," 7.9",30.1,24.3,94.5,-5.8,-0.700000000000003
"Z71654","Mc Gehee","AR",4573,15.2," 9.2",39.3,36.1,65,8,-10.3
"Z71655","Monticello","AR",15318,17.5,"11.9",36.3,30.1,75.9,-7.40000000000001,-3.40000000000001
"Z71660","New Edinburg","AR",793,13.5,"17.6",22.8,1.1,159.8,-40.9,-18.2
"Z71661","Parkdale","AR",441,24.9,"14.5",55.3,63.9,42,-29.4,-25
"Z71663","Portland","AR",639,18.4," 8.4",38.5,32.6,79.2,37.6,-18.8
"Z71665","Rison","AR",6053,13.6,"11.4",33.2,20.6,105.3,35.2,2
"Z71667","Star City","AR",7665,18.4,"10.0",38.1,23.8,78.2,-9.3,5.40000000000001
"Z71670","Tillar","AR",1296,19.2,"16.1",24.1,16,103.7,18.4,11.8
"Z71671","Warren","AR",8890,19.1,"13.5",37.6,26.7,81.9,16,-4.3
"Z71674","Watson","AR",668,23.8,"13.0",41.9,16.3,88.7,33.3,0
"Z71675","Wilmar","AR",2009,14," 8.7",38,15,114.1,9.09999999999999,-30
"Z71676","Wilmot","AR",606,18.8,"26.1",35.3,25.7,57.4,-25,-15.4
"Z71701","Camden","AR",19308,13.9,"13.4",35.3,25.7,73.2,-2.40000000000001,-2.3
"Z71720","Bearden","AR",2357,9.59999999999999," 9.4",32.5,23.4,83.1,17.1,-11.8
"Z71726","Chidester","AR",1337,21.3,"12.3",37.8,17.5,73.9,-20,-25
"Z71730","El Dorado","AR",31963,16.7,"11.7",33.2,21.7,94.5,5.09999999999999,-2
"Z71740","Emerson","AR",1309,23.9,"19.7",27.1,11.6,77.5,33.3,7.7
"Z71742","Fordyce","AR",6162,16.1,"15.9",35,12.9,78,-3.09999999999999,-10.7
"Z71744","Hampton","AR",2898,20.3,"17.3",39.6,19.1,82.8,-31.6,-27.3
"Z71749","Junction City","AR",2348,14," 7.8",38.4,16.1,105.6,-16.6,-19.2
"Z71751","Louann","AR",1149,9.09999999999999,"14.2",25.7,2.6,157.7,-44.8,-16.7
"Z71753","Magnolia","AR",17203,14.6,"12.3",29.8,27,94.1,4.90000000000001,-1.7
"Z71759","Norphlet","AR",642,8,"13.5",32.2,14.6,100.8,-28.8,-25
"Z71762","Smackover","AR",2214,16.1,"16.7",37.4,20.7,82.9,1.8,-1.2
"Z71763","Sparkman","AR",1486,22,"17.5",38.2,21.3,84.5,-13.2,-12
"Z71764","Stephens","AR",1785,18.1,"13.7",32.6,22.1,72.5,-32.2,-18.6
"Z71765","Strong","AR",1771,18.6,"11.9",39,14.9,82.9,-24.9,0
"Z71766","Thornton","AR",677,16.7,"13.0",29.1,22.2,103.9,-33.3,25
"Z71770","Waldo","AR",3773,17.2,"16.2",35.2,23.2,90.1,-3.7,0
"Z71801","Hope","AR",16903,23.7,"20.0",35.6,29,69.5,11.2,-2.40000000000001
"Z71822","Ashdown","AR",8717,14.6,"10.9",42.7,19.4,86.7,-6.5,5.7
"Z71826","Bradley","AR",1428,32.7,"17.7",49.7,30.9,70,-24.4,-4.3
"Z71827","Buckner","AR",583,17.9,"26.4",30.8,17.7,65,80,0
"Z71832","De Queen","AR",10888,36.2," 7.5",28.1,22.9,83.1,-26.8,-1
"Z71833","Dierks","AR",2204,19.4,"21.7",34.8,19.3,94.6,44.2,9.8
"Z71834","Doddridge","AR",1482,4.3,"15.0",32.8,15.9,121.1,1.7,7.09999999999999
"Z71836","Foreman","AR",3056,13.6,"16.2",38.7,22.5,88,-14.7,-16.7
"Z71837","Fouke","AR",4831,14.3," 7.3",38.6,14.8,106.5,-45.4,-13.3
"Z71842","Horatio","AR",2256,28.9,"13.3",38.4,26.4,82,-23,-20
"Z71845","Lewisville","AR",2097,24.7,"21.1",55.8,29.1,65.2,1.59999999999999,-6.09999999999999
"Z71846","Lockesburg","AR",3242,17.4," 8.8",31.8,15.3,113,17.3,13.8
"Z71852","Nashville","AR",9855,20.6,"16.2",32.5,22.5,97.1,1.90000000000001,-4.5
"Z71854","Texarkana","AR",37014,15.3,"11.2",32.4,20.8,96.3,5.09999999999999,4.59999999999999
"Z71857","Prescott","AR",5566,16.5,"13.2",45.4,32.9,66.4,10.8,-3.8
"Z71859","Saratoga","AR",513,23.5,"18.8",38.4,6.6,133.9,566.7,66.7
"Z71860","Stamps","AR",2856,19.7,"22.9",42,26.9,67.5,-15.1,-8.2
"Z71861","Taylor","AR",1939,13.7," 9.3",36.7,11.3,131.8,-12.3,27.8
"Z71901","Hot Springs National Park","AR",29990,14.2,"14.1",34.9,26.8,79.1,3.40000000000001,-1
"Z71909","Hot Springs Village","AR",14876,4.59999999999999," 8.4",44.8,6.5,129.6,-0.5,-1.8
"Z71913","Hot Springs National Park","AR",44123,11.9," 9.6",34.5,19.6,89.9,6.2,3.7
"Z71921","Amity","AR",3944,15.7,"15.7",38.9,22.1,90.9,1.90000000000001,-8.90000000000001
"Z71923","Arkadelphia","AR",14970,12.1,"10.7",28.1,24.5,85.4,-6.2,1.8
"Z71929","Bismarck","AR",4437,16.2," 5.1",37.9,17.4,113.8,-16.5,10.5
"Z71935","Caddo Gap","AR",702,22.9,"11.6",19.5,22.2,70.2,11.1,-12.5
"Z71937","Cove","AR",1879,18.6,"21.3",46.9,29.2,82.6,-25.2,-26.3
"Z71940","Delight","AR",1677,14," 9.5",26.3,18.2,74,-23.1,0
"Z71941","Donaldson","AR",2143,16.5,"20.4",33.4,6.9,103.5,-10.9,0
"Z71943","Glenwood","AR",4826,21.8," 9.9",33,23,78.5,16.4,-1.90000000000001
"Z71945","Hatfield","AR",1495,18.4," 4.9",50,28.7,56.1,29.1,-3.40000000000001
"Z71949","Jessieville","AR",2752,15.2," 0.0",34.6,23.3,95.5,1.2,23.1
"Z71950","Kirby","AR",1030,19.1,"12.3",39.7,7.4,74.3,20.5,14.3
"Z71953","Mena","AR",14759,12.2,"10.3",36.9,22.1,82.6,0,-6
"Z71956","Mountain Pine","AR",1915,14.7," 8.9",46,38.5,65.1,3.40000000000001,0
"Z71957","Mount Ida","AR",3086,13.4," 8.0",38.7,15.2,86.3,-20.5,-4.5
"Z71958","Murfreesboro","AR",2357,17.8,"17.5",37.2,22.5,81.6,5.7,6.5
"Z71959","Newhope","AR",653,28.4,"19.1",53.5,9.5,75.1,0,50
"Z71961","Oden","AR",967,10.9,"14.7",41.2,22.4,78.3,7.7,50
"Z71962","Okolona","AR",988,15.3," 3.7",32.8,9.4,77.9,-23.3,-18.2
"Z71964","Pearcy","AR",4096,15.7," 5.7",32.2,29.8,105.6,38.9,-6.40000000000001
"Z71968","Royal","AR",4147,9.5,"21.7",27.8,8.5,133.6,28,23.3
"Z71970","Story","AR",864,27.7,"18.0",46.4,13,72.5,5.59999999999999,80
"Z71971","Umpire","AR",519,33.7," 7.4",13.1,20.8,80.3,12.5,12.5
"Z72002","Alexander","AR",16319,14.1,"11.0",24.2,11.1,132.7,16.3,2.5
"Z72004","Altheimer","AR",1277,22.4,"21.1",34.4,17.1,84.3,-35.2,0
"Z72006","Augusta","AR",2782,26.5,"13.8",48.8,27.3,75.5,-8.2,-3.40000000000001
"Z72007","Austin","AR",7240,12," 7.3",25,7.6,149.9,59.2,33.3
"Z72010","Bald Knob","AR",7210,25.8,"13.6",45.4,20.3,92.1,-15.9,-18.8
