"Zip_Code","City","State","Population","No_Diploma","Vacancy","No_Job","Poverty","Med_Inc","Chg_Job","Chg_Biz","No_Diploma_Rank","Vacancy_Rank","No_Job_Rank","Poverty_Rank","Med_Inc_Rank","Chg_Job_Rank","Chg_Biz_Rank","Avg_Rank","DCI"
"Z69040","Palisade","NE",708,10.5,16.4,26.4,13,75.9,-31,0,11663,21979,11054,12430,19118,23486,15155,16412.1428571429,19276
"Z69044","Trenton","NE",725,6.90000000000001,16.1,21.2,16.6,61.2,-24.7,-26.9,6352,21810,5423,16099,22698,22967,24101,17064.2857142857,20221
"Z69045","Wauneta","NE",1169,11.2,7.6,21.1,9.8,86.8,-25.6,22.2,12533,11191,5265,8573,15099,23069,1948,11096.8571428571,10156
"Z69101","North Platte","NE",29656,8.7,7,23,13.9,90.9,5.3,0.5,9094,9881,7290,13397,13560,13016,13350,11369.7142857143,10613
"Z69120","Arnold","NE",935,5.3,11.7,17,12.1,91.1,18.6,-5.3,4019,17806,1907,11358,13479,6104,19223,10556.5714285714,9259
"Z69122","Big Springs","NE",741,11.4,7.4,8.8,15.5,84.7,11.3,4.5,12796,10788,122,15063,15948,9386,9570,10524.7142857143,9214
"Z69127","Brule","NE",954,8.40000000000001,9,25.1,12.3,85.6,-14.6,-4.5,8636,13778,9619,11643,15593,21598,18795,14237.4285714286,15713
"Z69129","Chappell","NE",1226,8,15.1,16.8,11.1,102.3,-10.4,-7.90000000000001,8036,21133,1809,10168,9618,20675,20659,13156.8571428571,13784
"Z69130","Cozad","NE",5262,11.7,12.4,21.3,14.1,84.1,-1.09999999999999,-1.90000000000001,13139,18705,5531,13583,16179,16937,16675,14392.7142857143,15957
"Z69131","Dalton","NE",489,3.40000000000001,20.8,17.6,6.5,101.8,107.7,28.6,1808,23533,2284,4465,9760,472,1215,6219.57142857143,2713
"Z69133","Dix","NE",485,9.5,19.8,19.8,14.9,79.2,-20,-40,10278,23275,3999,14457,17988,22433,24521,16707.2857142857,19718
"Z69134","Elsie","NE",376,10.3,20.1,5.40000000000001,1.6,115.6,5.3,-8.3,11395,23355,40,321,6241,13000,20843,10742.1428571429,9572
"Z69138","Gothenburg","NE",4548,10,12.1,14.6,10,112.6,17.3,3,11000,18357,967,8812,6873,6584,10984,9082.42857142857,6853
"Z69140","Grant","NE",1834,8.59999999999999,11.6,15.8,6.3,100.3,11.1,9.90000000000001,8946,17708,1367,4242,10206,9489,5651,8229.85714285714,5519
"Z69143","Hershey","NE",1335,5.09999999999999,13.5,25.1,8,123,4.09999999999999,6.90000000000001,3753,19836,9651,6379,4937,13786,7646,9426.85714285714,7445
"Z69145","Kimball","NE",3158,12.6,12.6,23,14.6,72.5,15.9,1.7,14166,18920,7326,14146,20165,7159,12251,13447.5714285714,14347
"Z69147","Lewellen","NE",555,3.40000000000001,10.1,22.6,10.6,65.4,34.6,30,1809,15573,6870,9574,21934,2804,1134,8528.28571428571,5964
"Z69149","Lodgepole","NE",707,6.09999999999999,3.5,11.9,6.7,106.8,75,0,5146,2457,393,4697,8292,875,13681,5077.28571428571,1508
"Z69150","Madrid","NE",475,20.4,13.9,19.6,13.7,120.3,-15.9,5,20381,20245,3833,13168,5373,21848,9196,13434.8571428571,14320
"Z69151","Maxwell","NE",899,6.7,6.2,16.9,7.1,105.6,-6.2,14.3,6009,8056,1846,5171,8644,19284,3738,7535.42857142857,4514
"Z69152","Mullen","NE",801,6.59999999999999,17.8,20.7,16.5,74.8,-1.8,-6.5,5875,22611,4863,16001,19463,17275,19945,15147.5714285714,17225
"Z69153","Ogallala","NE",5513,8.09999999999999,4,17,12,77.3,1.8,-2.09999999999999,8194,3407,1883,11229,18709,15276,16805,10786.1428571429,9645
"Z69154","Oshkosh","NE",1199,6.7,21.9,21.7,10.5,85.2,-60.1,-15.4,6010,23739,5961,9461,15750,24459,22877,15465.2857142857,17774
"Z69155","Paxton","NE",980,9.8,6,16.6,13,98,-12.8,0,10732,7658,1697,12392,10994,21235,14948,11379.4285714286,10631
"Z69156","Potter","NE",669,6.7,11.5,21.1,9.3,97,48.5,44.4,6011,17555,5282,7929,11354,1716,484,7190.14285714286,4000
"Z69162","Sidney","NE",8037,5.90000000000001,8.4,10.6,12.6,101.8,6.8,3.59999999999999,4860,12629,251,11945,9773,12039,10449,8849.42857142857,6470
"Z69163","Stapleton","NE",864,8.8,8.3,20.8,10.9,94.3,-2,22.7,9247,12469,4944,9928,12329,17375,1858,9735.71428571429,7905
"Z69165","Sutherland","NE",1819,6,5,21.8,5.5,122.7,-16.9,-2.59999999999999,5010,5394,6007,3382,4992,22002,17288,9153.57142857143,6980
"Z69166","Thedford","NE",688,2.59999999999999,8.1,17.2,14.1,98.5,11.9,0,1083,12050,2009,13576,10808,9065,14172,8966.14285714286,6664
"Z69167","Tryon","NE",334,5.59999999999999,12.8,18.8,15.9,106.1,150,50,4438,19085,3143,15439,8517,261,349,7318.85714285714,4202
"Z69169","Wallace","NE",621,11.3,11.5,24.5,7.8,102.7,-26.4,14.3,12663,17593,8975,6112,9502,23126,3755,11675.1428571429,11133
"Z69201","Valentine","NE",3955,8.2,11.1,10.4,9.5,92.1,-8.90000000000001,6.59999999999999,8346,17040,235,8165,13111,20234,7880,10715.8571428571,9535
"Z69210","Ainsworth","NE",2465,12.2,6.7,18.3,14,73.5,9.09999999999999,-6.09999999999999,13701,9230,2735,13491,19871,10628,19706,12766,13108
"Z69211","Cody","NE",300,19.7,8.7,24.1,7,112,121.4,80,19985,13298,8492,5112,7007,396,106,7770.85714285714,4867
"Z69214","Johnstown","NE",188,15,28,20.2,5.6,136.8,71.4,16.7,16634,24354,4378,3477,3206,944,2952,7992.14285714286,5185
"Z69217","Long Pine","NE",456,5.3,20.9,28.4,34.4,53.3,28.3,-9.5,4020,23553,13104,23590,23662,3737,21301,16138.1428571429,18866
"Z69301","Alliance","NE",10130,10,9.2,20.7,17.4,96.7,-5.2,1.09999999999999,11001,14129,4850,16771,11476,18872,12885,12854.8571428571,13254
"Z69334","Bayard","NE",2055,14.2,15.3,22.3,9.2,91.7,21.9,12.9,15915,21304,6551,7828,13255,5149,4185,10598.1428571429,9332
"Z69336","Bridgeport","NE",2523,10.1,15,15.4,10.3,86.8,-6,0,11128,21075,1239,9190,15102,19230,14787,13107.2857142857,13687
"Z69337","Chadron","NE",7121,5.09999999999999,11.9,17.4,16.3,79.8,-6.7,-8.5,3754,18067,2138,15798,17781,19505,20942,13997.8571428571,15313
"Z69339","Crawford","NE",1729,9.7,19.3,31.4,19,65.8,0.400000000000006,2.3,10582,23143,15778,18055,21850,16083,11709,16742.8571428571,19776
"Z69341","Gering","NE",10628,8.5,7.7,19.4,9.4,92.6,4.90000000000001,0,8779,11325,3651,8051,12933,13273,14408,10345.7142857143,8887
"Z69343","Gordon","NE",2477,12.7,15.9,26.4,26.1,73.1,-1,-1.09999999999999,14301,21696,11053,21786,20005,16896,16040,17396.7142857143,20647
"Z69346","Harrison","NE",581,2.40000000000001,25.8,15.2,15.5,81.6,13.8,11.1,948,24192,1165,15065,17123,8089,4986,10224,8690
"Z69347","Hay Springs","NE",1156,7.2,22.2,19.6,9.9,90.5,-38.7,-22.2,6791,23794,3837,8692,13694,23929,23752,14927,16851
"Z69348","Hemingford","NE",1558,5.40000000000001,21.6,23.9,12.6,106.3,10.9,-9.40000000000001,4165,23679,8312,11983,8460,9595,21276,12495.7142857143,12617
"Z69350","Hyannis","NE",359,3,23.4,13,8.9,85.1,4.5,-14.8,1417,23930,588,7431,15795,13559,22745,12209.2857142857,12076
"Z69352","Lyman","NE",769,13.8,11.8,26.7,21.1,97.4,2.40000000000001,-16.7,15490,17996,11325,19429,11222,14873,23043,16196.8571428571,18960
"Z69355","Melbeta","NE",129,18.9,3.7,11,15.5,89.6,20,33.3,19485,2917,287,15064,14068,5675,926,8346,5705
"Z69356","Minatare","NE",1925,13.3,14.2,22.2,8.3,77.8,85.2,35.7,14957,20469,6455,6727,18504,722,764,9799.71428571429,8025
"Z69357","Mitchell","NE",3592,15,4.4,23,11.5,87.9,-10.2,8.5,16635,4242,7256,10640,14692,20618,6486,11509.8571428571,10861
"Z69358","Morrill","NE",1765,14.3,14.2,16.7,13.1,93.2,12,-8.3,16012,20476,1753,12494,12739,9008,20822,13329.1428571429,14104
"Z69360","Rushville","NE",1341,11.1,18.1,14.4,14.3,81.4,-5.5,-6.5,12412,22738,894,13785,17196,19013,19956,15142,17210
"Z69361","Scottsbluff","NE",18122,15.9,8.6,24.5,17,78.7,2.8,1.8,17374,13108,8955,16451,18187,14634,12191,14414.2857142857,16002
"Z70001","Metairie","LA",39980,10.6,7.8,22.8,17.1,106.4,10.4,0.700000000000003,11788,11576,7070,16524,8441,9859,13186,11206.2857142857,10327
"Z70002","Metairie","LA",19092,12.2,7.4,24.7,17.6,113.1,7.3,-0.200000000000003,13702,10796,9165,16964,6781,11698,15331,12062.4285714286,11795
"Z70003","Metairie","LA",40500,12.6,7.1,22.2,11.5,118.9,15,2.7,14167,10136,6415,10638,5616,7552,11278,9400.28571428571,7399
"Z70005","Metairie","LA",25213,8.2,8.3,21.9,11.1,123.7,13,3.09999999999999,8347,12461,6150,10194,4822,8474,10899,8763.85714285714,6330
"Z70006","Metairie","LA",16687,11,7.3,23.6,11.5,141.4,1,-1.09999999999999,12302,10570,7943,10646,2771,15732,16035,10857,9763
"Z70036","Barataria","LA",976,34.3,5.5,33.9,18.5,84.3,16.7,66.7,23965,6687,17641,17708,16113,6853,189,12736.5714285714,13063
"Z70037","Belle Chasse","LA",16272,14.6,6.8,29.4,11.8,125.7,2.8,4.90000000000001,16272,9493,13996,11043,4543,14591,9252,11312.8571428571,10518
"Z70038","Boothville","LA",517,57.3,4.1,44.9,66,37,52.6,-8.3,24602,3706,22664,24630,24490,1496,20798,17483.7142857143,20763
"Z70039","Boutte","LA",1918,14.4,23.7,24.4,13,99.4,10,3.40000000000001,16107,23971,8880,12420,10533,10086,10608,13229.2857142857,13914
"Z70040","Braithwaite","LA",1085,28.6,16.5,28.8,19.4,85.1,-18.5,-11.8,23227,22053,13471,18325,15821,22245,22039,19597.2857142857,23031
"Z70041","Buras","LA",2470,27,3.1,36.5,13.3,94.5,-13.7,-20.4,22914,1924,19280,12823,12267,21421,23568,16313.8571428571,19148
"Z70043","Chalmette","LA",21311,16.9,9.4,34.8,21.6,90.9,13.7,5.8,18175,14549,18245,19777,13577,8143,8493,14422.7142857143,16016
"Z70047","Destrehan","LA",12447,7.59999999999999,7.5,26.2,9.2,139.3,4.3,9.5,7425,10953,10799,7854,2965,13662,5845,8500.42857142857,5920
"Z70049","Edgard","LA",2548,8.09999999999999,8.5,38,25.5,105.7,44.6,-11.8,8195,12849,20145,21586,8638,1950,22001,13623.4285714286,14668
"Z70051","Garyville","LA",1983,16.3,20.1,43.1,37.6,88.3,16.6,11.4,17699,23359,22244,23926,14562,6905,4834,16218.4285714286,18996
"Z70052","Gramercy","LA",3598,16.5,5.3,31.8,23,104.6,-3.5,-1.5,17860,6173,16050,20545,8952,18134,16356,14867.1428571429,16755
"Z70053","Gretna","LA",16365,24.4,14.4,39,23.9,75.1,-7.8,-7,22148,20687,20702,20952,19399,19911,20221,20574.2857142857,23739
"Z70056","Gretna","LA",41068,15.9,8.3,24,19.2,113.1,15.7,1.40000000000001,17375,12551,8382,18175,6782,7226,12553,11863.4285714286,11436
"Z70058","Harvey","LA",40026,20.2,12.9,26.1,19.1,103.6,6.40000000000001,0.200000000000003,20266,19265,10728,18107,9253,12269,13531,14774.1428571429,16606
"Z70062","Kenner","LA",16318,24.7,13.1,31.7,25.4,73.2,14.7,1.09999999999999,22240,19499,16015,21538,19968,7690,12828,17111.1428571429,20290
"Z70065","Kenner","LA",51986,12.6,12.7,25.7,12.2,120.2,-0.700000000000003,0.799999999999997,14168,19018,10302,11521,5390,16729,13148,12896.5714285714,13331
"Z70067","Lafitte","LA",2816,28.5,9.5,31.4,18.1,98.1,9.8,5.3,23210,14770,15735,17385,10967,10191,8896,14450.5714285714,16067
"Z70068","La Place","LA",33577,17.1,11.5,26.7,15.5,123.7,17.5,-3.90000000000001,18300,17629,11324,15092,4829,6496,18291,13137.2857142857,13748
"Z70070","Luling","LA",13086,10.3,6.1,25.2,10.3,146.7,22.8,5.2,11396,7877,9704,9245,2355,4912,8964,7779,4885
"Z70071","Lutcher","LA",3454,17.5,10,38,15.6,95.5,-29.9,-6,18595,15525,20155,15240,11891,23389,19687,17783.1428571429,21142
"Z70072","Marrero","LA",54248,21.8,8,31,20.1,94.2,-2,-4.2,21082,12024,15399,18811,12386,17376,18536,16516.2857142857,19429
"Z70075","Meraux","LA",5116,13.9,8.9,29.1,7.3,150.2,16.6,-6.59999999999999,15596,13647,13730,5507,2114,6884,19981,11065.5714285714,10100
"Z70079","Norco","LA",2994,13,9.8,22.7,7.9,147.7,7.7,9.90000000000001,14627,15175,6977,6211,2287,11439,5656,8910.28571428571,6575
"Z70080","Paradis","LA",1575,12.6,7.7,28.3,7.4,179,38.8,25,14169,11396,12966,5626,882,2374,1539,6993.14285714286,3710
"Z70082","Pointe A La Hache","LA",405,30,9.6,11.8,29.6,190.7,140,33.3,23483,14910,387,22780,650,310,858,9054,6800
"Z70083","Port Sulphur","LA",2468,34.2,9.4,40.5,30.3,67.8,-19.2,-5.40000000000001,23957,14589,21345,22915,21422,22340,19325,20841.8571428571,23909
"Z70084","Reserve","LA",6738,19.9,13.6,33.5,19,109.7,5.40000000000001,1.59999999999999,20090,19982,17410,18069,7565,12939,12388,15491.8571428571,17826
"Z70085","Saint Bernard","LA",4402,26.2,12.3,45.3,21,89.9,-62.1,-20.4,22709,18646,22777,19414,13940,24490,23569,20792.1428571429,23877
"Z70086","Saint James","LA",2174,19,15,32.7,31.1,71.1,23.5,0,19547,21104,16812,23070,20575,4740,13954,17114.5714285714,20297
"Z70087","Saint Rose","LA",8868,14.5,7.5,22.6,16.5,111.4,-2.8,-2.40000000000001,16184,11034,6843,16008,7175,17775,17103,13160.2857142857,13787
"Z70090","Vacherie","LA",7625,15.5,8.6,30.3,10.8,109.1,2.09999999999999,0,17045,13103,14786,9873,7700,15059,14501,13152.4285714286,13778
"Z70091","Venice","LA",353,43,6.1,23.5,36.5,71,-59,-2.2,24403,7980,7833,23819,20603,24439,16950,18003.8571428571,21422
"Z70092","Violet","LA",7485,24.7,12.8,36.9,19.4,88.8,-32.9,8.09999999999999,22241,19170,19564,18356,14358,23620,6773,17726,21067
"Z70094","Westwego","LA",30306,21.9,13.1,35.2,25,71.9,-47.3,4.7,21134,19487,18545,21382,20345,24221,9473,19226.7142857143,22716
"Z70112","New Orleans","LA",2901,15.7,30.3,34.7,50.3,70.7,5.59999999999999,8.8,17215,24456,18216,24516,20674,12858,6286,17745.8571428571,21089
"Z70113","New Orleans","LA",7841,32,26.6,48.5,45.3,35.8,35.4,-6.09999999999999,23753,24266,23352,24395,24516,2712,19691,20383.5714285714,23626
"Z70114","New Orleans","LA",25456,21.5,18.5,40.7,35.2,60.7,9.59999999999999,-3.3,20949,22877,21440,23694,22801,10345,17791,19985.2857142857,23342
"Z70115","New Orleans","LA",34775,7.2,12.5,25.3,19.6,116.1,25.2,11.3,6792,18801,9875,18433,6159,4302,4875,9891,8165
"Z70116","New Orleans","LA",11753,17.2,22.1,33.5,30.4,70.9,28.8,7.40000000000001,18377,23776,17427,22935,20620,3640,7217,16284.5714285714,19099
"Z70117","New Orleans","LA",22963,22.3,20.4,37,31.4,57.6,19,23.9,21335,23459,19633,23113,23207,5977,1725,16921.2857142857,20020
"Z70118","New Orleans","LA",36068,13,16.9,29.6,30.1,91.3,26.7,10.5,14628,22201,14224,22867,13429,4009,5275,13804.7142857143,15000
"Z70119","New Orleans","LA",36626,17.3,20.4,36.7,31.3,64.8,12,12.6,18452,23452,19449,23104,22074,9027,4284,17120.2857142857,20304
"Z70121","New Orleans","LA",11867,15.8,8.8,26.3,17.3,91.4,-5.40000000000001,0.200000000000003,17293,13470,10925,16698,13379,18961,13550,14896.5714285714,16818
"Z70122","New Orleans","LA",34778,14.4,17.9,34,25.3,77.9,23.7,17,16108,22661,17764,21493,18495,4683,2885,14869.8571428571,16760
"Z70123","New Orleans","LA",26642,7.09999999999999,8.4,20.6,8,134.9,2,1.40000000000001,6634,12641,4749,6329,3405,15118,12595,8781.57142857143,6354
"Z70124","New Orleans","LA",20781,2.5,8.3,20.5,6.5,185.3,55.7,27.1,1009,12410,4645,4494,756,1355,1380,3721.28571428571,558
"Z70125","New Orleans","LA",17040,15.8,20.4,33.9,28.2,84.4,8,19.3,17294,23447,17702,22433,16083,11297,2407,15809,18327
"Z70126","New Orleans","LA",25139,17.8,24.3,39.1,35.1,58.1,19.2,-1,18808,24045,20756,23685,23148,5924,15920,18898,22430
"Z70127","New Orleans","LA",25230,18.3,12.2,37.7,38.2,56.5,11.7,5.7,19138,18509,20012,23962,23339,9200,8554,17530.5714285714,20823
"Z70128","New Orleans","LA",19681,13.8,10.3,33.2,24,82.7,38.8,18.3,15491,15949,17176,20985,16708,2383,2597,13041.2857142857,13573
"Z70129","New Orleans","LA",10457,30.7,12.8,33.9,29.6,80.9,-29.7,-5.90000000000001,23592,19176,17683,22785,17408,23379,19635,20522.5714285714,23704
"Z70130","New Orleans","LA",13743,9.09999999999999,13.5,24.1,18.7,111.3,12.4,6.2,9681,19849,8514,17814,7200,8787,8124,11424.1428571429,10720
"Z70131","New Orleans","LA",31506,9.40000000000001,13.6,30.3,13.9,110.1,28.8,1.5,10131,19944,14810,13440,7465,3631,12441,11694.5714285714,11160
"Z70301","Thibodaux","LA",44529,21.2,6.2,29.4,15.2,112.5,-0.5,-2.3,20791,8199,13989,14818,6909,16616,17007,14047,15395
"Z70339","Pierre Part","LA",5706,29.5,6.6,31,11.7,138.3,19.6,-3.09999999999999,23390,9083,15389,10935,3052,5798,17631,12182.5714285714,12021
"Z70341","Belle Rose","LA",4285,26.2,14.8,33,16.5,76.9,78,29,22710,20993,17050,16058,18849,833,1196,13955.5714285714,15247
"Z70342","Berwick","LA",4909,26.7,3.4,31.5,20.2,94.8,-4.90000000000001,0,22845,2386,15787,18882,12171,18737,14760,15081.1428571429,17091
"Z70344","Chauvin","LA",6050,37.4,10.1,42,19.3,99.9,-12.2,-10,24177,15717,21886,18298,10385,21100,21518,19011.5714285714,22542
"Z70346","Donaldsonville","LA",11015,22,10.2,35.8,27.1,75.7,31.3,1.59999999999999,21194,15841,18899,22138,19212,3224,12337,16120.7142857143,18836
"Z70353","Dulac","LA",955,41.4,21.5,34.3,12.8,113.9,-19.5,-8.3,24356,23675,17959,12254,6601,22362,20891,18299.7142857143,21801
"Z70354","Galliano","LA",4360,37.5,14,37.4,21.7,97.7,-20.1,-20.2,24187,20350,19845,19851,11101,22451,23564,20192.7142857143,23505
"Z70355","Gheens","LA",1035,36.2,14,32.3,13.6,101.5,-39.1,20,24111,20349,16492,13120,9851,23945,2323,15741.5714285714,18211
"Z70356","Gibson","LA",1912,36.1,12.2,50.5,41.2,44.3,25.3,11.1,24104,18544,23600,24205,24246,4294,4964,17708.1428571429,21050
"Z70357","Golden Meadow","LA",2591,38.6,19.8,37.6,19.2,95.3,33.3,-14.1,24246,23302,19971,18224,11971,2975,22532,17603,20922
"Z70358","Grand Isle","LA",1002,28.2,10.2,29.7,17,95.1,-1.7,-3.09999999999999,23158,15855,14283,16479,12043,17212,17668,16671.1428571429,19662
"Z70359","Gray","LA",9272,23.6,5.6,31.2,17.4,99,111.8,19.8,21869,6886,15537,16807,10649,447,2337,10647.4285714286,9419
"Z70360","Houma","LA",28143,12.8,7.1,28.3,12.2,144.9,16.9,7.09999999999999,14406,10139,12960,11549,2494,6745,7442,9390.71428571429,7382
"Z70363","Houma","LA",26531,31.2,7.7,36.5,25.5,87.6,-1.3,-6.7,23655,11454,19292,21577,14825,17024,20058,18269.2857142857,21751
"Z70364","Houma","LA",30339,21.2,7,29.9,18.3,112.7,4.5,-1.40000000000001,20792,9983,14418,17541,6860,13520,16252,14195.1428571429,15635
"Z70372","Labadieville","LA",2372,17.7,12.9,34.5,15.1,103.1,21.5,-11.8,18741,19252,18049,14741,9397,5256,22008,15349.1428571429,17558
"Z70373","Larose","LA",6834,29.2,5.4,33,16.7,99.8,10.1,31.7,23342,6442,16982,16224,10412,10028,1033,12066.1428571429,11804
"Z70374","Lockport","LA",7283,25.4,6.2,28.8,13.1,126.1,1.40000000000001,-18.8,22478,8212,13412,12563,4488,15500,23344,14285.2857142857,15781
"Z70377","Montegut","LA",4690,37.8,9,50.6,24.3,95.1,15.6,-8.7,24206,13912,23607,21140,12052,7284,20993,17599.1428571429,20914
"Z70380","Morgan City","LA",22485,25.1,12,35.8,22.4,95.3,0.200000000000003,-2.90000000000001,22391,18309,18908,20244,11978,16137,17503,17924.2857142857,21314
"Z70390","Napoleonville","LA",7337,29.8,11.7,36.2,20.9,104.2,6.40000000000001,9.2,23436,17927,19108,19335,9073,12268,6009,15308,17496
"Z70392","Patterson","LA",8455,25.5,8.7,32,17.2,110.1,-27.2,-10.3,22511,13317,16232,16650,7470,23187,21624,17284.4285714286,20535
"Z70394","Raceland","LA",14608,23.5,6.1,31.6,15,106.2,-13.6,-4.5,21832,7961,15874,14617,8494,21403,18793,15567.7142857143,17934
"Z70395","Schriever","LA",5200,24.4,7.1,41.2,22.7,140.5,39.8,1.2,22149,10206,21596,20412,2858,2301,12717,13177,13818
"Z70401","Hammond","LA",19508,15.7,15,32.6,25.4,83.3,2.2,3.3,17216,21098,16737,21539,16497,15018,10753,16979.7142857143,20112
"Z70403","Hammond","LA",27783,16.6,8.6,32.7,26.6,86.7,38.4,7.5,17949,13116,16765,21965,15166,2418,7149,13504,14464
"Z70420","Abita Springs","LA",7964,17.4,5.1,29.8,10.3,127.3,30.4,-6,18525,5724,14330,9281,4326,3333,19639,10736.8571428571,9567
"Z70422","Amite","LA",15881,22.8,9.2,40.8,23.8,86.8,3.5,-8.09999999999999,21536,14239,21457,20913,15126,14162,20736,18309.8571428571,21812
"Z70426","Angie","LA",6258,23.5,13.3,59,22.8,78,-3.3,-5.3,21833,19707,24231,20471,18450,18038,19258,20284,23560
"Z70427","Bogalusa","LA",19817,21.2,18.2,46.9,31.4,63.4,38.8,-1.5,20793,22784,23087,23123,22334,2384,16288,18684.7142857143,22210
"Z70431","Bush","LA",5040,14.3,5.5,29.3,4.6,135.3,-19.1,-18.4,16013,6636,13892,2409,3346,22318,23320,12562,12745
"Z70433","Covington","LA",34323,9.90000000000001,7.5,29.3,11,144,16.5,14.2,10880,10988,13913,10124,2570,6924,3782,8454.42857142857,5864
"Z70435","Covington","LA",18728,10.5,4.5,25.4,10.3,139.4,-5.5,13.2,11664,4402,9914,9247,2959,18985,4113,8754.85714285714,6314
"Z70436","Fluker","LA",539,26.2,7.3,53,8.2,44.9,-36.7,-16.7,22711,10654,23855,6673,24209,23838,23113,19293.2857142857,22773
"Z70437","Folsom","LA",8955,14.1,7.2,28.7,10.8,130.6,-23.6,-9.59999999999999,15811,10377,13331,9868,3899,22852,21364,13928.8571428571,15205
"Z70438","Franklinton","LA",17948,25.3,10.5,40.8,21.6,74.6,10.5,-2.59999999999999,22443,16314,21461,19794,19538,9829,17229,18086.8571428571,21534
"Z70441","Greensburg","LA",4791,21.2,13.6,49.1,39,70.7,16,-8.09999999999999,20794,19991,23410,24039,20673,7132,20727,19538,22984
"Z70443","Independence","LA",9671,23.6,9.1,42.2,25.6,81.9,-10.4,0,21870,14057,21955,21638,17017,20682,14895,18873.4285714286,22401
"Z70444","Kentwood","LA",9551,21.6,10.3,46.6,26.1,60.9,4.2,3.3,20995,15993,23027,21818,22749,13764,10746,18441.7142857143,21966
"Z70445","Lacombe","LA",10528,19.2,12.8,33.3,18.6,97.8,10.4,6.09999999999999,19675,19149,17268,17779,11057,9864,8242,14719.1428571429,16525
"Z70446","Loranger","LA",6941,23.2,3.3,42.6,12.7,112.6,-30.8,8.2,21707,2228,22073,12158,6881,23463,6707,13602.4285714286,14630
"Z70447","Madisonville","LA",10730,4.3,9.4,23.5,4.9,215.6,96.6,28.9,2749,14437,7858,2738,312,584,1199,4268.14285714286,847
"Z70448","Mandeville","LA",25136,6.3,4.3,22.9,4.9,176,13.6,6.2,5443,3959,7137,2730,961,8159,8119,5215.42857142857,1630
"Z70449","Maurepas","LA",3587,16.8,18,41.5,17.8,106.4,22.5,29,18088,22704,21726,17180,8442,4998,1197,13476.4285714286,14399
"Z70450","Mount Hermon","LA",2893,21.6,6.3,37.7,27.2,54.5,43.2,-15.4,20996,8432,19983,22169,23547,2045,22827,17142.7142857143,20335
"Z70452","Pearl River","LA",11214,19.1,12.4,36.6,20.9,86,51.3,10.2,19606,18758,19371,19336,15464,1547,5425,14215.2857142857,15678
"Z70453","Pine Grove","LA",838,24.7,18.6,16.3,35.9,113.8,3.2,0,22242,22914,1572,23756,6626,14330,14467,15129.5714285714,17189
"Z70454","Ponchatoula","LA",27694,12.1,10.1,24.5,14.1,121.2,15,3.09999999999999,13588,15634,8968,13597,5246,7550,10895,10782.5714285714,9638
"Z70456","Roseland","LA",2274,35,9.5,38.9,23.1,72.5,1.5,-16.2,24024,14775,20636,20601,20182,15470,22969,19808.1428571429,23207
"Z70458","Slidell","LA",36710,12.2,10.3,27.3,11.8,129.9,1.90000000000001,1.2,13703,15930,11970,11027,3989,15186,12779,12083.4285714286,11828
"Z70460","Slidell","LA",23611,19.3,6.7,32.1,22.5,97.7,-8.09999999999999,4.8,19745,9278,16304,20286,11104,19992,9370,15154.1428571429,17233
"Z70461","Slidell","LA",28396,10.6,8.2,28,10.9,132.9,26.2,3.09999999999999,11789,12297,12685,9992,3623,4106,10874,9338,7302
"Z70462","Springfield","LA",5711,20,7.5,39.3,19.4,115.2,3.09999999999999,20,20162,11070,20816,18366,6345,14377,2290,13346.5714285714,14139
"Z70465","Tangipahoa","LA",598,16,21.3,48.1,42.8,57.5,-22.7,-20,17457,23645,23296,24296,23219,22768,23512,22599,24532
