Zip_Code,City,State,Population,No_Diploma,Vacancy,No_Job,Poverty,Med_Inc,Chg_Job,Chg_Biz,No_Diploma_Rank,Vacancy_Rank,No_Job_Rank,Poverty_Rank,Med_Inc_Rank,Chg_Job_Rank,Chg_Biz_Rank,Avg_Rank,DCI,Rank_Label
Z24360,Max Meadows,VA,6099,16.7,12.9,26.7,9.4,72,-1.6,-18.2,17982,19246,11327,8119,20296,17186,23282,16776.85714,19822,Distressed
Z76640,Elm Mott,TX,3055,15.9,8.5,30.4,11.8,64.2,-14,-2.9,17388,12931,14869,11047,22172,21498,17536,16777.28571,19823,Distressed
Z36604,Mobile,AL,10046,11.3,18.7,31.5,22.7,101.6,-6.5,-1.6,12615,22926,15849,20390,9836,19400,16438,16779.14286,19824,Distressed
Z27521,Coats,NC,6620,18.8,9.2,28.5,20.4,93.9,-3.9,-8.3,19385,14222,13170,19010,12491,18312,20865,16779.28571,19825,Distressed
Z47432,French Lick,IN,4434,17.1,6.1,32.8,20.9,72.1,-50.3,3.6,18289,7939,16840,19323,20280,24291,10494,16779.42857,19826,Distressed
Z24413,Blue Grass,VA,131,36.5,5.2,15.3,17.9,65,-25,-25,24127,5952,1179,17195,22008,23010,23991,16780.28571,19827,Distressed
Z45612,Bainbridge,OH,5479,18.4,6,43.7,21.6,75.6,-1.5,2,19196,7731,22393,19797,19231,17125,11996,16781.28571,19828,Distressed
Z42539,Liberty,KY,9894,26.8,11.3,42.7,22.5,78.2,23.9,2.2,22869,17403,22122,20315,18387,4636,11740,16781.71429,19829,Distressed
Z28697,Wilkesboro,NC,12916,21.5,10.5,30.3,21.4,87.6,6.8,-4.8,20926,16297,14800,19644,14819,12051,18935,16781.71429,19830,Distressed
Z48532,Flint,MI,19999,9.4,12.1,36.7,21.4,82.1,6.5,-8.2,10097,18353,19429,19668,16930,12228,20768,16781.85714,19831,Distressed
Z14048,Dunkirk,NY,14557,14.2,9.9,31.1,23.2,68.8,-0.2,1.5,15852,15339,15483,20623,21156,16517,12505,16782.14286,19832,Distressed
Z21661,Rock Hall,MD,2581,15.5,10,28.8,9.6,62.2,-12.4,-5.6,16996,15509,13444,8387,22545,21157,19443,16783,19833,Distressed
Z14609,Rochester,NY,44065,14.1,8.8,27.4,23.8,69.3,-5.1,-0.4,15734,13450,12062,20887,21025,18848,15486,16784.57143,19834,Distressed
Z62417,Bridgeport,IL,2123,14.4,19.3,28.5,7.8,82.8,-4.5,-22,16097,23151,13204,6140,16645,18579,23680,16785.14286,19835,Distressed
Z96118,Loyalton,CA,1717,5.7,11.4,36.5,12.3,68.1,-11.2,-12.5,4608,17421,19311,11709,21316,20892,22241,16785.42857,19836,Distressed
Z29448,Harleyville,SC,2190,14.1,7.4,49.6,25.4,60.5,25.9,-4.8,15750,10822,23483,21558,22830,4170,18908,16788.71429,19837,Distressed
Z31719,Americus,GA,10090,29.5,11,43.6,33.8,60.3,26.2,12.6,23380,16997,22373,23518,22861,4122,4273,16789.14286,19838,Distressed
Z12980,Saint Regis Falls,NY,1358,13.6,7.3,40.3,21.4,68.8,16.3,-14.3,15243,10597,21261,19675,21152,7025,22579,16790.28571,19839,Distressed
Z98552,Humptulips,WA,589,22.8,8.5,38.4,14.9,61.4,-26.3,20,21554,12960,20373,14538,22665,23125,2318,16790.42857,19840,Distressed
Z37142,Palmyra,TN,1898,21.8,12,25.2,14.4,102.2,-19.7,-13.3,21071,18296,9763,13927,9648,22389,22443,16791,19841,Distressed
Z93307,Bakersfield,CA,85957,46.7,6.8,39.8,32.5,56,7.4,13.4,24498,9557,21070,23308,23403,11678,4029,16791.85714,19842,Distressed
Z72440,Lynn,AR,211,16.5,11.3,39,32.7,60,50,0,17867,17355,20684,23340,22902,1645,13751,16792,19843,Distressed
Z71486,Zwolle,LA,5721,22.2,11,39.9,21.4,80.2,5.6,6.4,21283,16981,21123,19674,17648,12848,7989,16792.28571,19844,Distressed
Z99202,Spokane,WA,18882,11.7,9.9,41.5,33.8,50.1,10.4,4,13174,15316,21712,23515,23914,9886,10033,16792.85714,19845,Distressed
Z33004,Dania,FL,16077,16.4,8.7,31,27.4,84.1,-11.5,2.3,17761,13286,15408,22218,16202,20947,11730,16793.14286,19846,Distressed
Z17318,Emigsville,PA,317,19.5,14.9,25.3,0,71.9,-22.4,-21.4,19834,21048,9886,83,20327,22724,23651,16793.28571,19847,Distressed
Z78801,Uvalde,TX,21555,30.4,13.3,28.9,19.6,72.7,3.3,6.6,23547,19722,13567,18441,20111,14299,7870,16793.85714,19848,Distressed
Z61032,Freeport,IL,30751,10,11.5,27.5,18.8,70.6,-8,-3.8,10985,17583,12189,17885,20679,19977,18259,16793.85714,19849,Distressed
Z17774,Unityville,PA,1427,13.9,13,25,17.1,91.5,-19.7,-8.3,15535,19338,9523,16532,13343,22394,20893,16794,19850,Distressed
Z29565,Latta,SC,7112,18.8,7.8,45.4,32.2,60.9,52.4,-1.4,19388,11645,22792,23265,22757,1500,16215,16794.57143,19851,Distressed
Z37873,Surgoinsville,TN,4685,23.1,5.2,39.6,17.3,80.3,-2.9,-2.1,21645,5937,20959,16747,17607,17852,16824,16795.85714,19852,Distressed
Z08865,Phillipsburg,NJ,29479,15.4,10.6,27.7,13.7,76.7,-7.3,-6.6,16915,16411,12407,13214,18897,19726,20003,16796.14286,19853,Distressed
Z39702,Columbus,MS,22973,15.7,8.9,32.3,24.2,95.9,-8.1,-2.8,17191,13663,16465,21062,11765,19993,17436,16796.42857,19854,Distressed
Z06053,New Britain,CT,34830,15.8,9.5,29.7,19.1,65.8,-13.5,4.1,17233,14726,14277,18116,21851,21396,9987,16798,19855,Distressed
Z43731,Crooksville,OH,5582,11.8,5.5,36.9,20.9,70.5,-25.6,0,13219,6610,19528,19339,20709,23072,15115,16798.85714,19856,Distressed
Z30337,Atlanta,GA,12821,18.4,21.6,35.3,34.5,56,24.2,12.1,19177,23689,18630,23608,23406,4558,4527,16799.28571,19857,Distressed
Z12455,Margaretville,NY,2090,16.8,8.3,38,13.6,68.2,4.1,-4.3,18030,12561,20143,13148,21293,13825,18605,16800.71429,19858,Distressed
Z36750,Maplesville,AL,2793,23.3,13.7,33.3,26.7,84.3,-3.4,20,21740,20082,17273,21999,16124,18088,2300,16800.85714,19859,Distressed
Z57339,Fort Thompson,SD,1550,18.8,12.4,40.2,39.3,56.3,17.7,12.5,19418,18756,21237,24059,23366,6426,4346,16801.14286,19860,Distressed
Z72501,Batesville,AR,25510,15.9,10,34.3,21.9,86.5,1.1,-0.9,17381,15515,17927,19962,15258,15704,15871,16802.57143,19861,Distressed
Z25801,Beckley,WV,34166,14.6,8.9,38,19.7,92.4,-10.5,-0.1,16222,13655,20150,18543,13030,20708,15311,16802.71429,19862,Distressed
Z65747,Shell Knob,MO,4009,15.4,10.2,44.6,14.8,80.4,-7.1,3.5,16961,15813,22615,14445,17560,19657,10569,16802.85714,19863,Distressed
Z49766,Ossineke,MI,2268,12.1,8.5,33.6,13.3,77.3,-13.7,-8.1,13568,12900,17453,12811,18714,21425,20750,16803,19864,Distressed
Z44438,Masury,OH,4225,8.5,13.4,27.7,23.4,63.9,7.4,-12.1,8716,19743,12419,20719,22251,11675,22103,16803.71429,19865,Distressed
Z47588,Troy,IN,579,19.1,18.2,37.8,26.1,73.1,20.2,6.7,19597,22779,20072,21806,20007,5617,7754,16804.57143,19866,Distressed
Z62272,Percy,IL,1806,16.4,13.3,33.6,13.5,66.3,10.7,-3.8,17783,19679,17484,13014,21736,9732,18204,16804.57143,19867,Distressed
Z14895,Wellsville,NY,9742,12.4,7.9,33.3,18.8,69.3,-3.1,-3.3,13862,11798,17241,17917,21019,17955,17841,16804.71429,19868,Distressed
Z75756,Brownsboro,TX,4353,15,11,32.7,20.4,99.7,-22.3,0,16642,16949,16783,19029,10445,22710,15076,16804.85714,19869,Distressed
Z85351,Sun City,AZ,29094,9.7,8.2,58.6,8.7,69,-15,-7.5,10603,12290,24215,7293,21086,21684,20467,16805.42857,19870,Distressed
Z38571,Crossville,TN,13377,20.2,9.7,37.7,17.1,81.4,0.7,1.4,20250,15058,19994,16590,17207,15942,12599,16805.71429,19871,Distressed
Z85033,Phoenix,AZ,61118,41.3,8.9,36.9,35.7,67,12.6,9.2,24354,13722,19545,23736,21596,8695,5994,16806,19872,Distressed
Z29123,Pelion,SC,8189,17,10.5,28.4,19.2,105.1,-10.4,-13.1,18211,16286,13083,18189,8811,20674,22389,16806.14286,19873,Distressed
Z77901,Victoria,TX,43462,25,9.5,27.8,22.5,78.8,5.8,-2.2,22361,14764,12499,20279,18163,12700,16878,16806.28571,19874,Distressed
Z33541,Zephyrhills,FL,19927,15.7,11.2,47.6,10,81.7,-4.5,-0.4,17182,17225,23200,8910,17069,18582,15483,16807.28571,19875,Distressed
Z42003,Paducah,KY,28933,15.3,12.1,32.8,19,88.9,0.8,-2.6,16857,18395,16884,18063,14329,15872,17259,16808.42857,19876,Distressed
Z26847,Petersburg,WV,6680,18.7,13.3,30.5,16.1,87.8,0.9,-2.8,19325,19694,15006,15671,14746,15805,17412,16808.42857,19877,Distressed
Z14837,Dundee,NY,5525,14.6,7.3,31.9,16.8,77.6,-1.9,-13.5,16216,10610,16135,16310,18597,17334,22461,16809,19878,Distressed
Z75631,Beckville,TX,2796,13.2,17.2,32.6,16.5,108.5,-64.6,0,14860,22361,16740,16055,7867,24512,15269,16809.14286,19879,Distressed
Z56359,Onamia,MN,3791,13.6,8.1,37.5,23,63.1,1,2.4,15297,12167,19881,20552,22383,15769,11619,16809.71429,19880,Distressed
Z04976,Skowhegan,ME,9777,14,9.1,36.2,22.8,70.5,9.8,-3,15619,14017,19094,20455,20713,10210,17570,16811.14286,19881,Distressed
Z38545,Bloomington Springs,TN,1296,31.1,15.1,36.6,18.6,63.7,6.2,33.3,23639,21202,19387,17792,22281,12441,944,16812.28571,19882,Distressed
Z98404,Tacoma,WA,33994,21.5,8.9,36.9,24.4,72.4,5.7,4.8,20961,13699,19544,21170,20206,12774,9333,16812.42857,19883,Distressed
Z91731,El Monte,CA,30418,41.1,8.1,34.8,23.6,56.8,6.1,8.8,24348,12214,18239,20815,23289,12501,6283,16812.71429,19884,Distressed
Z15083,Sutersville,PA,914,12.5,14.6,38.5,20.2,71.5,44.4,-9.1,13978,20827,20454,18903,20448,1969,21119,16814,19885,Distressed
Z06451,Meriden,CT,23852,13.5,14,30,14.4,72.5,-9.7,0.8,15107,20301,14544,13971,20164,20471,13158,16816.57143,19886,Distressed
Z22960,Orange,VA,10650,19.8,13.5,29.6,18.5,72.3,13.9,-3.1,20010,19892,14217,17693,20228,8043,17634,16816.71429,19887,Distressed
Z71432,Georgetown,LA,1253,20.9,12.1,32.3,17.5,86.6,-16.1,6.2,20633,18412,16488,16908,15207,21885,8195,16818.28571,19888,Distressed
Z78557,Hidalgo,TX,13370,38.2,4.8,28.3,30,76.4,2.2,-4.3,24229,5109,12936,22850,18997,15028,18616,16823.57143,19889,Distressed
Z47459,Solsberry,IN,4100,17.3,8.6,25,15.5,86.3,-17.6,-28.6,18439,13124,9497,15081,15330,22100,24195,16823.71429,19890,Distressed
Z28525,Deep Run,NC,3127,31.5,4.7,40.1,31.5,88.8,-18.9,6.2,23696,4901,21179,23141,14368,22297,8196,16825.42857,19891,Distressed
Z76634,Clifton,TX,6553,16,15.5,31.8,10.5,87.9,-8.1,-4.2,17468,21458,16105,9511,14690,19998,18548,16825.42857,19892,Distressed
Z38015,Burlison,TN,2651,24.8,8.4,33.1,14.6,79.8,-61.1,5,22276,12766,17094,14206,17777,24475,9201,16827.85714,19893,Distressed
Z38256,Springville,TN,2782,17.8,7.7,39.8,12.5,98.1,-20,-9.1,18792,11427,21072,11936,10953,22425,21197,16828.85714,19894,Distressed
Z43219,Columbus,OH,28305,15,11.8,34.4,31.7,67.7,3.5,8.6,16610,18001,17983,23173,21440,14183,6417,16829.57143,19895,Distressed
Z38343,Humboldt,TN,15499,16.7,14.6,34.5,18.3,85,0.1,2.7,17992,20839,18060,17560,15848,16184,11325,16829.71429,19896,Distressed
Z01841,Lawrence,MA,48242,34,5.8,34.6,29.8,48,-4.9,17.2,23935,7319,18089,22822,24028,18762,2855,16830,19897,Distressed
Z93624,Five Points,CA,1339,65.3,11.4,43.4,42.3,54.1,62.1,12.5,24630,17543,22320,24272,23590,1154,4309,16831.14286,19898,Distressed
Z42064,Marion,KY,8363,20.3,12.7,36.3,22.9,77.3,18.9,0,20315,19053,19177,20507,18728,6004,14038,16831.71429,19899,Distressed
Z87301,Gallup,NM,24361,21.3,19.8,33.1,26.4,100.7,4.7,2.9,20857,23291,17145,21904,10118,13397,11113,16832.14286,19900,Distressed
Z64130,Kansas City,MO,20590,21,26.6,38.8,33.1,57.3,20.4,103.2,20683,24262,20615,23419,23245,5565,38,16832.42857,19901,Distressed
Z10452,Bronx,NY,75559,35.1,5.2,38.6,40.8,41.8,6.3,8.5,24026,5950,20474,24173,24367,12369,6468,16832.42857,19902,Distressed
Z39456,Mc Lain,MS,1108,14.9,15.9,36.3,9.5,92.5,-1.9,-11.1,16521,21701,19199,8284,12966,17318,21849,16834,19903,Distressed
Z12035,Central Bridge,NY,859,15.3,3.8,26,17.9,63.5,-30.9,-33.3,16813,3083,10558,17214,22307,23481,24383,16834.14286,19904,Distressed
Z15534,Buffalo Mills,PA,885,12.9,4.9,39.7,12.9,81.1,-27.3,-28.6,14461,5270,21015,12378,17307,23205,24208,16834.85714,19905,Distressed
Z96051,Lakehead,CA,1304,7.3,0.8,50.4,31.4,69.1,-41.3,-4.8,6960,65,23582,23124,21083,24040,18992,16835.14286,19906,Distressed
Z17272,Zullinger,PA,342,41.5,4.2,38.5,23.7,47.6,48.4,-14.3,24358,3882,20415,20870,24056,1725,22552,16836.85714,19907,Distressed
Z02126,Mattapan,MA,27835,20.2,8.4,28.4,20,67,7.1,-6,20223,12745,13065,18721,21576,11877,19653,16837.14286,19908,Distressed
Z14715,Bolivar,NY,2747,12.7,10.4,32.1,17.2,66.6,-11.2,2,14220,16095,16320,16651,21668,20893,12016,16837.57143,19909,Distressed
Z97536,Prospect,OR,1017,9.8,6.7,43.9,20.4,72.1,-12.5,0,10766,9199,22443,19058,20278,21178,14945,16838.14286,19910,Distressed
Z23509,Norfolk,VA,13005,14.1,8.8,30.8,18.4,67.4,-4.6,-0.7,15741,13451,15235,17611,21483,18629,15720,16838.57143,19911,Distressed
Z47842,Clinton,IN,9758,12,11.4,32.9,14.1,87,-14.4,-6.1,13457,17464,16946,13652,15040,21559,19755,16839,19912,Distressed
Z25617,Davin,WV,744,26.6,16.7,37.3,17.5,94.6,88.2,-18.2,22798,22145,19811,16928,12242,685,23264,16839,19913,Distressed
Z08260,Wildwood,NJ,13161,13.1,7.8,42.1,15.7,60.8,4.8,-3.8,14664,11605,21916,15339,22764,13374,18219,16840.14286,19914,Distressed
Z78572,Mission,TX,76488,33.3,7.4,36.8,29.4,68.4,8.6,5.5,23873,10884,19463,22748,21257,10920,8742,16841,19915,Distressed
Z31064,Monticello,GA,9275,21.7,11.4,34.9,21.8,83.7,12,-0.8,21017,17523,18338,19899,16345,9016,15751,16841.28571,19916,Distressed
Z28318,Autryville,NC,4953,23.5,12.5,21.7,20.1,109.3,-13.8,-19,21816,18868,5946,18775,7666,21441,23381,16841.85714,19917,Distressed
Z92220,Banning,CA,32461,20.4,9.9,45.8,21,66.3,7.8,8.2,20393,15374,22858,19415,21742,11425,6687,16842,19918,Distressed
Z51103,Sioux City,IA,17680,25.3,7.1,28.9,22.9,72.8,10,-8.9,22437,10210,13511,20483,20085,10105,21067,16842.57143,19919,Distressed
Z30701,Calhoun,GA,39969,24.4,13.1,31.8,18.6,84.2,4.6,1.2,22133,19498,16101,17772,16145,13486,12769,16843.42857,19920,Distressed
Z33162,Miami,FL,48065,23.6,8.3,30,23.6,80.7,-3.5,1.5,21851,12591,14517,20810,17480,18150,12516,16845,19921,Distressed
Z48910,Lansing,MI,35306,10.9,10.9,32,25.3,75.4,4.5,-4,12138,16793,16255,21491,19299,13568,18371,16845,19922,Distressed
Z37620,Bristol,TN,37942,18.7,10,33.7,16.1,83.7,-12.5,1.7,19338,15530,17538,15688,16333,21171,12327,16846.42857,19923,Distressed
Z83839,Kingston,ID,1122,13.3,13.9,51.1,16.2,82.5,26.7,-13.8,14970,20218,23664,15795,16762,4013,22504,16846.57143,19924,Distressed
Z47384,Shirley,IN,1984,15.8,13,30.2,9.2,93.3,-38.7,-12,17280,19351,14713,7877,12686,23927,22096,16847.14286,19925,Distressed
Z35954,Attalla,AL,11982,22.7,20.9,41.2,17.3,85.6,3.5,11.7,21482,23572,21626,16751,15605,14163,4736,16847.85714,19926,Distressed
Z26164,Ravenswood,WV,8240,11.1,14.3,40,19.3,85.1,11.9,-8,12356,20549,21164,18295,15820,9072,20679,16847.85714,19927,Distressed
Z77320,Huntsville,TX,36150,20.5,13.6,66.6,22.3,80.9,8.5,12.3,20450,19987,24448,20220,17403,10973,4464,16849.28571,19928,Distressed
Z34691,Holiday,FL,19261,14.9,17.6,40.2,20.1,77.9,16.6,0.4,16514,22544,21250,18850,18486,6912,13396,16850.28571,19929,Distressed
Z45693,West Union,OH,8219,22,5.2,42.6,23.1,78.1,1.9,0,21189,5934,22077,20607,18419,15220,14509,16850.71429,19930,Distressed
Z75110,Corsicana,TX,28648,24.8,9.8,30.9,22.9,75.8,5.6,1.4,22292,15234,15341,20487,19167,12853,12582,16850.85714,19931,Distressed
Z63825,Bloomfield,MO,4098,25,12.5,41.5,13,86.5,2.4,1.6,22356,18873,21718,12481,15241,14890,12398,16851,19932,Distressed
Z98499,Lakewood,WA,31010,14.1,9.6,39.5,25.2,64.1,17.2,-1.1,15838,14870,20924,21469,22211,6650,15996,16851.14286,19933,Distressed
Z10033,New York,NY,59844,29.3,4,29,24.9,75.8,-3.9,-4.4,23348,3488,13586,21334,19175,18321,18706,16851.14286,19934,Distressed
Z88101,Clovis,NM,47180,17.5,10.3,35.4,20.9,91.7,0,-0.8,18613,15971,18665,19331,13275,16313,15791,16851.28571,19935,Distressed
Z99547,Atka,AK,66,10.5,23.9,35.3,1.5,69.8,-4.3,-25,11691,23994,18631,319,20872,18503,23958,16852.57143,19936,Distressed
Z27864,Pinetops,NC,4692,21.1,10.8,32.7,18.1,76.2,5.4,0,20705,16718,16781,17390,19034,12965,14383,16853.71429,19937,Distressed
Z48811,Carson City,MI,5488,11,6.6,67,19.2,84.3,-3.3,-6.3,12259,9008,24451,18239,16115,18035,19869,16853.71429,19938,Distressed
Z24312,Austinville,VA,2143,12.4,9.8,47.3,16.9,52.4,18.8,-5.9,13883,15170,23156,16432,23713,6052,19573,16854.14286,19939,Distressed
Z62952,Jonesboro,IL,3273,14.2,16.8,32.1,17.6,69.5,-1.9,6.1,15908,22169,16345,16993,20956,17341,8275,16855.28571,19940,Distressed
Z25827,Crab Orchard,WV,2531,18,9.3,37.9,17.7,96.9,0.7,-6.9,18916,14379,20098,17103,11398,15926,20167,16855.28571,19941,Distressed
Z80909,Colorado Springs,CO,38388,11,7.8,31.3,20.2,64.3,-4.6,-4.5,12317,11579,15659,18881,22157,18633,18766,16856,19942,Distressed
Z38673,Taylor,MS,820,7.5,14.5,56.4,9,98.2,-28.8,-27.3,7186,20712,24097,7652,10898,23318,24130,16856.14286,19943,Distressed
Z62374,Tennessee,IL,215,15.8,30.7,17.1,12.1,84.7,-25,-25,17288,24473,1967,11359,15937,22997,23990,16858.71429,19944,Distressed
Z72833,Danville,AR,4421,25.4,18.8,31.4,18.7,97.8,4.6,0,22484,22984,15777,17834,11058,13474,14418,16861.28571,19945,Distressed
Z12197,Worcester,NY,2290,17.3,10.1,26.9,15,74.7,-10.8,-2.9,18400,15679,11544,14595,19493,20788,17532,16861.57143,19946,Distressed
Z71468,Provencal,LA,982,32.4,15.2,42.2,16.3,73.7,50.9,0,23789,21269,21971,15890,19816,1560,13739,16862,19947,Distressed
Z46914,Bunker Hill,IN,1905,20.6,14.6,53.5,13.1,96.1,-10.4,6.7,20489,20856,23897,12608,11690,20678,7822,16862.85714,19948,Distressed
Z28323,Bunnlevel,NC,3769,13.1,15.1,36.6,15.2,115.4,-25,-4.3,14685,21155,19386,14861,6308,22984,18662,16863,19949,Distressed
Z93620,Dos Palos,CA,9789,38.2,10.1,41.2,30,56.5,18.1,13.4,24230,15718,21603,22858,23333,6276,4025,16863.28571,19950,Distressed
Z72103,Mabelvale,AR,13181,16.2,11.8,33.9,16.4,110.1,-11.8,-7.1,17610,18012,17676,15967,7469,21000,20315,16864.14286,19951,Distressed
Z27849,Lewiston Woodville,NC,1492,26.5,26.2,35.9,22.8,72.7,12.6,17.4,22768,24231,18969,20452,20119,8691,2823,16864.71429,19952,Distressed
Z23920,Brodnax,VA,4012,25.9,12.3,28.6,19.8,56.7,-1.1,11.8,22607,18645,13286,18575,23299,16957,4695,16866.28571,19953,Distressed
Z81055,La Veta,CO,1218,4.9,12.6,32.7,17.7,66.8,-15,-4.1,3509,18890,16796,17084,21627,21686,18473,16866.42857,19954,Distressed
Z66739,Galena,KS,5612,13.6,18.6,35.6,21.4,71.3,1.4,10.4,15308,22900,18792,19664,20506,15535,5362,16866.71429,19955,Distressed
Z67005,Arkansas City,KS,16457,10.7,14,26.7,21.7,81.9,-5.3,-4.5,11917,20293,11330,19818,17013,18927,18770,16866.85714,19956,Distressed
Z23149,Saluda,VA,3096,15.2,11.9,31,13,75.2,-1.4,-4.7,16736,18127,15431,12460,19350,17083,18881,16866.85714,19957,Distressed
Z74964,Watts,OK,2494,22.4,13,44.1,23.2,70.5,22.2,5.9,21379,19378,22501,20650,20715,5090,8369,16868.85714,19958,Distressed
Z54876,Stone Lake,WI,1560,13.5,2.6,39.5,18.9,72.2,-9.2,-12.2,15183,1258,20909,18011,20259,20331,22133,16869.14286,19959,Distressed
Z49886,Spalding,MI,626,11.3,6.5,24.4,22.5,67.2,-29,-14.3,12633,8813,8825,20275,21531,23336,22671,16869.14286,19960,Distressed
Z24712,Athens,WV,2007,11,16.1,32.4,21.6,99,0.8,-9.1,12230,21822,16572,19772,10653,15864,21172,16869.28571,19961,Distressed
Z92231,Calexico,CA,40027,43.3,11.2,40.1,27.1,55.6,26.3,10,24408,17265,21197,22146,23443,4101,5530,16870,19962,Distressed
Z83624,Grand View,ID,1084,26.8,16,32.7,20,88.2,20.4,-3.2,22880,21796,16817,18739,14599,5557,17708,16870.85714,19963,Distressed
Z27589,Warrenton,NC,8189,28.1,10,49.9,28.2,65.9,21.7,8.6,23138,15556,23523,22446,21840,5211,6384,16871.14286,19964,Distressed
Z23110,Mattaponi,VA,617,17.1,5.8,41.7,7.5,79.1,-23.5,-27.3,18266,7289,21771,5785,18024,22847,24125,16872.42857,19965,Distressed
Z94606,Oakland,CA,38055,27.8,7.7,30.3,24.4,66.2,3.4,2.4,23098,11453,14776,21156,21767,14251,11607,16872.57143,19966,Distressed
Z70535,Eunice,LA,17881,23.4,9.7,35,23.9,84.6,3.3,2.4,21792,15069,18400,20941,16011,14292,11608,16873.28571,19967,Distressed
Z55072,Sandstone,MN,4616,10.6,6.4,57.1,16.3,63.1,-5.9,-1.2,11765,8591,24137,15894,22379,19209,16139,16873.42857,19968,Distressed
Z24916,Asbury,WV,717,28,4.1,38.6,19,116.1,-23.5,-22.2,23126,3698,20471,18081,6158,22841,23741,16873.71429,19969,Distressed
Z76367,Iowa Park,TX,15622,22.3,9.4,65.2,6.5,93.2,-10.2,-6.3,21344,14576,24423,4578,12714,20614,19877,16875.14286,19970,Distressed
Z17060,Mill Creek,PA,1251,22.6,2.3,36.9,18.8,65.9,-13.9,0,21433,966,19519,17931,21828,21476,14979,16876,19971,Distressed
Z27017,Dobson,NC,9399,27.2,10.1,37.3,28.3,74,23.4,1.2,22946,15710,19783,22468,19739,4769,12723,16876.85714,19972,Distressed
Z24293,Wise,VA,9768,19.8,5.7,40.6,14.1,68,5.8,-11.5,20012,7073,21372,13671,21341,12707,21971,16878.14286,19973,Distressed
Z43945,Salineville,OH,3266,12.2,11,36.6,20,78.9,16.7,-36.7,13664,16930,19366,18753,18121,6859,24456,16878.42857,19974,Distressed
Z61071,Rock Falls,IL,14298,14.8,8.2,32.3,14.6,72.5,-8.5,-4,16449,12351,16456,14201,20166,20125,18405,16879,19975,Distressed
Z79241,Lockney,TX,2364,25.9,16.5,23.3,19.9,78.8,13.8,-8.5,22629,22048,7670,18639,18156,8092,20930,16880.57143,19976,Distressed
Z62870,Odin,IL,2026,14.5,7.8,27.2,15,72.2,-15.6,-11.1,16176,11618,11845,14599,20252,21802,21883,16882.14286,19977,Distressed
Z43939,Mount Pleasant,OH,637,9.3,9.8,32.6,22.9,68.1,-7.3,0,9938,15145,16713,20497,21327,19730,14828,16882.57143,19978,Distressed
Z90047,Los Angeles,CA,48678,22.8,6.6,36.1,21.9,63.5,-2.8,5.9,21549,9072,19039,19966,22309,17811,8443,16884.14286,19979,Distressed
Z46107,Beech Grove,IN,12125,13.5,7.1,29.3,16.2,77.7,-61,-7,15165,10150,13910,15745,18558,24473,20232,16890.42857,19980,Distressed
Z38870,Smithville,MS,2668,16.6,22.7,26.9,9.7,105.5,-43.4,-20.8,17922,23858,11574,8503,8684,24100,23598,16891.28571,19981,Distressed
Z67552,Lewis,KS,633,18.5,16.1,24,12.1,103.1,-29,-55.6,19245,21844,8409,11394,9392,23327,24630,16891.57143,19982,Distressed
Z72027,Center Ridge,AR,1611,12.6,3.8,42.4,24.2,91.2,-72.4,-6.2,14171,3077,22011,21089,13465,24576,19855,16892,19983,Distressed
Z36541,Grand Bay,AL,14218,19.2,12.6,38.2,14.8,109.7,1.5,-11.3,19655,18955,20280,14431,7562,15437,21933,16893.28571,19984,Distressed
Z46323,Hammond,IN,22671,18.2,9.4,30.5,18.7,92.5,-4.6,-7,19070,14560,14974,17831,12990,18616,20215,16893.71429,19985,Distressed
Z75090,Sherman,TX,23860,20.7,8.1,31.6,26.3,70.7,7.3,-0.2,20551,12196,15894,21870,20672,11742,15332,16893.85714,19986,Distressed
Z95573,Willow Creek,CA,1557,4.8,12,52.3,39,53.5,4.6,2.3,3388,18195,23797,24042,23641,13502,11697,16894.57143,19987,Distressed
Z03864,Ossipee,NH,1591,12.3,8.6,36.6,10.3,69.8,-17,-6.4,13735,13066,19352,9301,20875,22029,19912,16895.71429,19988,Distressed
Z34207,Bradenton,FL,33683,19.2,9.8,34.8,24.1,73.1,15.6,-2.2,19652,15209,18249,21026,19998,7295,16854,16897.57143,19989,Distressed
Z01550,Southbridge,MA,16802,18.8,9.2,29.8,16.9,64,7.6,-6.9,19368,14221,14364,16386,22227,11563,20156,16897.85714,19990,Distressed
Z79083,Stinnett,TX,2153,14,24.6,29.7,11.6,88.6,-5,-6.9,15699,24079,14307,10816,14421,18788,20175,16897.85714,19991,Distressed
Z78574,Mission,TX,63392,48.7,7.1,35.8,45.3,57.2,1.8,24.2,24533,10221,18892,24391,23257,15287,1705,16898,19992,Distressed
Z01902,Lynn,MA,47052,23.9,7.4,28.8,24,55.5,8,-1.5,21945,10867,13422,20972,23454,11316,16317,16899,19993,Distressed
Z96080,Red Bluff,CA,27524,12.9,9.5,40,19.5,61.7,13,-4,14539,14700,21152,18417,22627,8509,18351,16899.28571,19994,Distressed
Z65261,Keytesville,MO,980,12.2,14.9,36.2,21.3,66.2,0.9,7.4,13696,21023,19127,19590,21763,15835,7264,16899.71429,19995,Distressed
Z29403,Charleston,SC,21665,13.5,14.3,28.7,40.5,71.9,-30.3,27.5,15141,20565,13373,24150,20354,23421,1326,16904.28571,19996,Distressed
Z28621,Elkin,NC,10942,21.1,15,27.4,17.1,81.8,-4.6,1.8,20706,21110,12103,16543,17043,18623,12214,16906,19997,Distressed
